logradouro;numero;complemento;valor_avaliacao;bairro;cidade;uf;ano_construcao;area_terreno;area_construida;fracao_ideal;padrao_acabamento;tipo_construcao;tipo_ocupacao;data_transacao;estado_conservacao;tipo_imovel;sfh;cod_logradouro;latitude;longitude;ano;year
av conselheiro aguiar;1950;casa 0102;1000000,00;Boa Viagem;Recife;PE;1950;690,0;216,59;0,16666;Simples;Apartamento <= 4 Pavimentos;RESIDENCIAL;2023-05-24;Bom;Apartamento;0,00;1465;-8.107004;-34.889721;2023;2023
av conselheiro aguiar;1950;apto 0202;1000000,00;Boa Viagem;Recife;PE;1950;690,0;216,59;0,16666;Simples;Apartamento <= 4 Pavimentos;RESIDENCIAL;2023-05-24;Bom;Apartamento;0,00;1465;-8.107004;-34.889721;2023;2023
av conselheiro aguiar;1950;apto 0301;1000000,00;Boa Viagem;Recife;PE;1950;690,0;216,59;0,16666;Simples;Apartamento <= 4 Pavimentos;RESIDENCIAL;2023-05-24;Bom;Apartamento;0,00;1465;-8.107004;-34.889721;2023;2023
av conselheiro aguiar;1950;apto 0302;1000000,00;Boa Viagem;Recife;PE;1950;690,0;216,59;0,16666;Simples;Apartamento <= 4 Pavimentos;RESIDENCIAL;2023-05-24;Bom;Apartamento;0,00;1465;-8.107004;-34.889721;2023;2023
rua professor osias ribeiro;248;apto 0502 edf kintela;500000,00;Boa Viagem;Recife;PE;1979;576,0;198,21;0,05602;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-05-08;Bom;Apartamento;246000,00;47937;-8.107258;-34.890083;2023;2023
rua franca pereira;115;apto 1304 studio portal dos corais;580000,00;Boa Viagem;Recife;PE;2005;1433,5;91,57;0,00951;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-08-16;Bom;Apartamento;0,00;25640;-8.106619;-34.888725;2023;2023
rua franca pereira;115;apto 2801 studio portal dos corais;550000,00;Boa Viagem;Recife;PE;2005;1433,5;91,57;0,00951;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-11-07;Bom;Apartamento;0,00;25640;-8.106619;-34.888725;2023;2023
rua franca pereira;115;apto 2801 studio portal dos corais;502563,56;Boa Viagem;Recife;PE;2005;1433,5;91,57;0,00951;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-10-28;Bom;Apartamento;0,00;25640;-8.106619;-34.888725;2023;2023
rua solidonio leite;240;;4645181,00;Boa Viagem;Recife;PE;1945;568,46;1058,51;1,0;Médio;Edificação Especial;COMERCIAL COM LIXO ORGANICO;2023-08-10;Bom;Edificação Especial;0,00;56120;-8.106881;-34.889208;2023;2023
av conselheiro aguiar;1851;apto 0011 edf turmalina;1000000,00;Boa Viagem;Recife;PE;1972;448,0;256,31;0,33333;Médio;Apartamento <= 4 Pavimentos;RESIDENCIAL;2023-09-27;Bom;Apartamento;0,00;1465;-8.106449;-34.889032;2023;2023
av conselheiro aguiar;1851;apto 0021 edf turmalina;833333,33;Boa Viagem;Recife;PE;1972;448,0;256,31;0,33333;Médio;Apartamento <= 4 Pavimentos;RESIDENCIAL;2023-03-01;Bom;Apartamento;0,00;1465;-8.106449;-34.889032;2023;2023
av conselheiro aguiar;1851;apto 0031 edf turmalina;1000000,00;Boa Viagem;Recife;PE;1972;448,0;256,31;0,33333;Médio;Apartamento <= 4 Pavimentos;RESIDENCIAL;2023-09-27;Bom;Apartamento;0,00;1465;-8.106449;-34.889032;2023;2023
av boa viagem;1824;apto 0304 edf place vendôme;390000,00;Boa Viagem;Recife;PE;2003;631,6;78,99;0,02092;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-12-28;Bom;Apartamento;323000,00;11720;-8.106971;-34.888073;2023;2023
av boa viagem;1906;apto 0204 edf flat beira mar;460000,00;Boa Viagem;Recife;PE;2003;2748,0;82,31;0,00421;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-12-28;Bom;Apartamento;0,00;11720;-8.107363;-34.888523;2023;2023
av boa viagem;1906;apto 1801 edf flat beira mar;519024,59;Boa Viagem;Recife;PE;2003;2748,0;84,11;0,00431;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-01-11;Bom;Apartamento;0,00;11720;-8.107363;-34.888523;2023;2023
av boa viagem;1906;apto 0801 edf flat beira mar;487484,52;Boa Viagem;Recife;PE;2003;2748,0;84,11;0,00431;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-01-18;Bom;Apartamento;0,00;11720;-8.107363;-34.888523;2023;2023
av boa viagem;1906;apto 1605 edf flat beira mar;600000,00;Boa Viagem;Recife;PE;2003;2748,0;82,31;0,00421;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-08-15;Bom;Apartamento;472000,00;11720;-8.107363;-34.888523;2023;2023
av boa viagem;1906;apto 2002 edf flat beira mar;514000,00;Boa Viagem;Recife;PE;2003;2748,0;82,22;0,00421;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-01-03;Bom;Apartamento;0,00;11720;-8.107363;-34.888523;2023;2023
av boa viagem;1906;apto 2107 edf flat beira mar;517228,18;Boa Viagem;Recife;PE;2003;2748,0;82,22;0,00421;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-09-13;Bom;Apartamento;0,00;11720;-8.107363;-34.888523;2023;2023
av boa viagem;1906;apto 2305 edf flat beira mar;524316,17;Boa Viagem;Recife;PE;2003;2748,0;82,31;0,00421;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-02-10;Bom;Apartamento;0,00;11720;-8.107363;-34.888523;2023;2023
av boa viagem;1906;apto 2306 edf flat beira mar;523754,26;Boa Viagem;Recife;PE;2003;2748,0;82,22;0,00421;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-02-10;Bom;Apartamento;0,00;11720;-8.107363;-34.888523;2023;2023
av boa viagem;1906;apto 2708 edf flat beira mar;549151,60;Boa Viagem;Recife;PE;2003;2748,0;84,11;0,00431;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-12-20;Bom;Apartamento;0,00;11720;-8.107363;-34.888523;2023;2023
av boa viagem;1906;apto 2906 edf flat beira mar;547000,00;Boa Viagem;Recife;PE;2003;2748,0;82,22;0,00421;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-01-12;Bom;Apartamento;400000,00;11720;-8.107363;-34.888523;2023;2023
rua solidonio leite;161;apto 0105 edf n sra de boa viagem;540000,00;Boa Viagem;Recife;PE;1973;1600,0;198,3;0,02111;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-01-16;Bom;Apartamento;0,00;56120;-8.106836;-34.888393;2023;2023
rua zeferino galvao;68;apto 1901 edf veleiro;2500000,00;Boa Viagem;Recife;PE;1998;1924,0;324,38;0,02272;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-09-19;Bom;Apartamento;0,00;65749;-8.107533;-34.888954;2023;2023
rua zeferino galvao;100;apto 1404 edf baleares;850000,00;Boa Viagem;Recife;PE;1998;1780,0;185,61;0,01666;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-07-18;Bom;Apartamento;0,00;65749;-8.107463;-34.889309;2023;2023
rua zeferino galvao;100;apto 1302 edf baleares;880000,00;Boa Viagem;Recife;PE;1998;1780,0;175,73;0,01577;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-04-18;Bom;Apartamento;260000,00;65749;-8.107463;-34.889309;2023;2023
av conselheiro aguiar;1991;apto 0702 edf são tomé;520000,00;Boa Viagem;Recife;PE;1957;580,0;142,4;0,06339;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-05-24;Bom;Apartamento;0,00;1465;-8.107506;-34.889508;2023;2023
av conselheiro aguiar;2034;apto 0208 edf barão de camaçari;158900,00;Boa Viagem;Recife;PE;1984;960,0;55,44;0,0318;Médio;Apartamento <= 4 Pavimentos;RESIDENCIAL;2023-10-19;Bom;Apartamento;100000,00;1465;-8.107689;-34.890075;2023;2023
av conselheiro aguiar;2122;apto 0501 edf vina melo;640000,00;Boa Viagem;Recife;PE;2004;832,0;156,74;0,02941;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-01-10;Bom;Apartamento;0,00;1465;-8.108309;-34.890309;2023;2023
av conselheiro aguiar;2122;apto 1301 edf vina melo;780000,00;Boa Viagem;Recife;PE;2004;832,0;156,74;0,02941;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-02-27;Bom;Apartamento;430000,00;1465;-8.108309;-34.890309;2023;2023
av conselheiro aguiar;2122;apto 1301 edf vina melo;842072,74;Boa Viagem;Recife;PE;2004;832,0;156,74;0,02941;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-12-01;Bom;Apartamento;0,00;1465;-8.108309;-34.890309;2023;2023
av conselheiro aguiar;2178;apto 0702 edf gilka;650000,00;Boa Viagem;Recife;PE;1962;1609,0;124,63;0,02933;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-10-02;Bom;Apartamento;0,00;1465;-8.1088;-34.890577;2023;2023
av conselheiro aguiar;2178;apto 0901 edf gilka;490000,00;Boa Viagem;Recife;PE;1962;1609,0;111,49;0,02624;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-10-14;Bom;Apartamento;0,00;1465;-8.1088;-34.890577;2023;2023
av engenheiro domingos ferreira;2045;;10404150,00;Boa Viagem;Recife;PE;2005;928,94;1579,25;1,0;Superior;Edificação Especial;COMERCIAL COM LIXO ORGANICO;2023-08-29;Bom;Edificação Especial;0,00;20184;-8.108765;-34.890943;2023;2023
av engenheiro domingos ferreira;2045;;10404150,00;Boa Viagem;Recife;PE;2005;928,94;1579,25;1,0;Superior;Edificação Especial;COMERCIAL COM LIXO ORGANICO;2023-02-06;Bom;Edificação Especial;0,00;20184;-8.108765;-34.890943;2023;2023
av boa viagem;1958;apto 2401 edf morada atlântida;4000000,00;Boa Viagem;Recife;PE;1999;1419,25;456,17;0,0347;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-01-19;Bom;Apartamento;0,00;11720;-8.107954;-34.888639;2023;2023
av boa viagem;1958;apto 2401 edf morada atlântida;4000000,00;Boa Viagem;Recife;PE;1999;1419,25;456,17;0,0347;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-10-22;Bom;Apartamento;0,00;11720;-8.107954;-34.888639;2023;2023
av boa viagem;1958;apto 1301 edf morada atlântida;4000000,00;Boa Viagem;Recife;PE;1999;1419,25;456,17;0,0347;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-09-15;Bom;Apartamento;0,00;11720;-8.107954;-34.888639;2023;2023
av boa viagem;1958;apto 1801 edf morada atlântida;4000000,00;Boa Viagem;Recife;PE;1999;1419,25;456,17;0,0347;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-01-23;Bom;Apartamento;0,00;11720;-8.107954;-34.888639;2023;2023
av boa viagem;1958;apto 1801 edf morada atlântida;4000000,00;Boa Viagem;Recife;PE;1999;1419,25;456,17;0,0347;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-02-02;Bom;Apartamento;0,00;11720;-8.107954;-34.888639;2023;2023
av conselheiro aguiar;2065;apto 0202 edf são felipe;328000,00;Boa Viagem;Recife;PE;1976;612,0;132,0;0,1;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-08-01;Bom;Apartamento;0,00;1465;-8.10821;-34.889745;2023;2023
rua professor osias ribeiro;61;apto 0401 edf maria yone;880000,00;Boa Viagem;Recife;PE;2003;1245,87;187,74;0,02596;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-05-22;Bom;Apartamento;0,00;47937;-8.108155;-34.889439;2023;2023
rua professor osias ribeiro;61;apto 1401 edf maria yone;1450000,00;Boa Viagem;Recife;PE;2003;1245,87;187,74;0,02596;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-12-05;Bom;Apartamento;0,00;47937;-8.108155;-34.889439;2023;2023
rua laete lemos;106;apto 0401 edf green park;1004000,00;Boa Viagem;Recife;PE;1990;529,2;298,74;0,14327;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-11-20;Bom;Apartamento;0,00;37770;-8.108476;-34.889519;2023;2023
rua dos navegantes;2990;apto 0201 edf anita;200000,00;Boa Viagem;Recife;PE;1962;432,0;37,4;0,06666;Simples;Apartamento <= 4 Pavimentos;RESIDENCIAL;2023-04-12;Regular;Apartamento;0,00;45810;-8.108338;-34.889801;2023;2023
av boa viagem;2080;apto 3001 edf tereza novaes;5100000,00;Boa Viagem;Recife;PE;2008;2424,25;360,03;0,02742;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-12-12;Bom;Apartamento;0,00;11720;-8.109054;-34.889236;2023;2023
av boa viagem;2128;apto 0301 edf renoir;2000000,00;Boa Viagem;Recife;PE;1977;680,0;379,95;0,0924;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-09-05;Bom;Apartamento;0,00;11720;-8.109458;-34.889199;2023;2023
av boa viagem;2170;apto 0011 edf jacarandá;2000000,00;Boa Viagem;Recife;PE;1971;1365,0;265,23;0,03333;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-08-23;Bom;Apartamento;0,00;11720;-8.109827;-34.889366;2023;2023
av boa viagem;2170;apto 0151 edf jacarandá;1233361,00;Boa Viagem;Recife;PE;1971;1365,0;265,22;0,03333;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-01-23;Bom;Apartamento;0,00;11720;-8.109827;-34.889366;2023;2023
av conselheiro aguiar;2205;loja 4;700000,00;Boa Viagem;Recife;PE;1983;792,0;168,98;0,11948;Médio;Loja <= 4 Pavimentos;COMERCIAL COM LIXO ORGANICO;2023-11-11;Bom;Loja;0,00;1465;-8.109122;-34.890184;2023;2023
rua dos navegantes;2961;apto 0101 edf são vicente;195000,00;Boa Viagem;Recife;PE;1963;474,0;58,97;0,08571;Simples;Apartamento <= 4 Pavimentos;RESIDENCIAL;2023-10-24;Bom;Apartamento;0,00;45810;-8.108669;-34.889883;2023;2023
rua dos navegantes;2961;apto 0101 edf são vicente;195000,00;Boa Viagem;Recife;PE;1963;474,0;58,97;0,08571;Simples;Apartamento <= 4 Pavimentos;RESIDENCIAL;2023-10-26;Bom;Apartamento;0,00;45810;-8.108669;-34.889883;2023;2023
rua dos navegantes;2961;apto 0303 edf são vicente;135000,00;Boa Viagem;Recife;PE;1963;474,0;36,06;0,05241;Simples;Apartamento <= 4 Pavimentos;RESIDENCIAL;2023-05-17;Regular;Apartamento;0,00;45810;-8.108669;-34.889883;2023;2023
rua dos navegantes;2939;apto 0501 edf vânia souza leão;970000,00;Boa Viagem;Recife;PE;1992;447,26;288,31;0,14285;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-11-01;Bom;Apartamento;310000,00;45810;-8.108843;-34.889816;2023;2023
rua dos navegantes;2869;apto 1401 edf navegantes;800000,00;Boa Viagem;Recife;PE;2000;868,02;200,12;0,03571;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-10-16;Bom;Apartamento;640000,00;45810;-8.109248;-34.889925;2023;2023
rua dos navegantes;2853;apto 1102 edf. puerto montt residence;385865,13;Boa Viagem;Recife;PE;2017;434,0;78,22;0,03332;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-11-10;Bom;Apartamento;0,00;45810;-8.109421;-34.890002;2023;2023
rua dos navegantes;2831;apto 0101 edf joaquim cardoso;750000,00;Boa Viagem;Recife;PE;2002;912,1;134,25;0,02313;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-01-09;Bom;Apartamento;600000,00;45810;-8.109596;-34.890079;2023;2023
rua dos navegantes;2831;apto 0901 edf joaquim cardoso;750000,00;Boa Viagem;Recife;PE;2002;912,1;134,25;0,02313;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-03-07;Bom;Apartamento;525582,47;45810;-8.109596;-34.890079;2023;2023
av engenheiro domingos ferreira;2245;apto 0404 edf royal embassy;540000,00;Boa Viagem;Recife;PE;1980;1118,0;197,78;0,02677;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-12-20;Bom;Apartamento;0,00;20184;-8.110325;-34.891826;2023;2023
av engenheiro domingos ferreira;2245;apto 0804 edf royal embassy;966467,52;Boa Viagem;Recife;PE;1980;1118,0;362,78;0,0491;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-12-20;Bom;Apartamento;0,00;20184;-8.110325;-34.891826;2023;2023
av engenheiro domingos ferreira;2215;loja 0008 edf emp santa sicilia;155000,00;Boa Viagem;Recife;PE;1992;1333,15;41,34;0,01357;Médio;Loja > 4 Pavimentos;COMERCIAL COM LIXO ORGANICO;2023-12-14;Bom;Loja;0,00;20184;-8.109823;-34.89152;2023;2023
rua dos navegantes;2665;apto 1502 edf. portal estrela do mar;959000,00;Boa Viagem;Recife;PE;2015;720,0;137,62;0,03125;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-03-27;Bom;Apartamento;794000,00;45810;-8.110142;-34.890314;2023;2023
rua dos navegantes;2621;apto 0202 edf portal dos navegantes;1776000,00;Boa Viagem;Recife;PE;1982;1254,04;345,97;0,05065;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-08-21;Bom;Apartamento;0,00;45810;-8.110369;-34.890449;2023;2023
rua dos navegantes;2599;apto 301 edf zeze cardoso;665287,15;Boa Viagem;Recife;PE;2010;1005,47;146,64;0,02032;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-02-16;Bom;Apartamento;0,00;45810;-8.110633;-34.890563;2023;2023
rua dos navegantes;2599;apto 1602 edf zeze cardoso;850000,00;Boa Viagem;Recife;PE;2010;1005,47;146,64;0,02032;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-10-05;Bom;Apartamento;0,00;45810;-8.110633;-34.890563;2023;2023
rua dos navegantes;2599;apto 2102 edf zeze cardoso;653425,60;Boa Viagem;Recife;PE;2010;1005,47;152,54;0,0212;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-01-23;Bom;Apartamento;0,00;45810;-8.110633;-34.890563;2023;2023
rua dos navegantes;2599;apto 2102 edf zeze cardoso;653425,60;Boa Viagem;Recife;PE;2010;1005,47;152,54;0,0212;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-03-13;Bom;Apartamento;0,00;45810;-8.110633;-34.890563;2023;2023
rua dos navegantes;2563;apto 0204 bloco a;560351,84;Boa Viagem;Recife;PE;1979;2146,5;199,61;0,01651;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-04-11;Bom;Apartamento;0,00;45810;-8.110858;-34.890895;2023;2023
rua dos navegantes;2537;apto 0701 edf tenerife;1000000,00;Boa Viagem;Recife;PE;1992;1246,05;240,49;0,05144;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-12-18;Bom;Apartamento;0,00;45810;-8.111148;-34.890859;2023;2023
av conselheiro aguiar;2419;apto 102 edf golden sun home service;306000,00;Boa Viagem;Recife;PE;2010;711,9;67,95;0,01405;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-06-09;Bom;Apartamento;0,00;1465;-8.110974;-34.891194;2023;2023
av conselheiro aguiar;2419;apto 404 edf golden sun home service;316795,67;Boa Viagem;Recife;PE;2010;711,9;69,31;0,01433;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-04-04;Bom;Apartamento;0,00;1465;-8.110974;-34.891194;2023;2023
av conselheiro aguiar;2419;apto 404 edf golden sun home service;316795,67;Boa Viagem;Recife;PE;2010;711,9;69,31;0,01433;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-04-04;Bom;Apartamento;0,00;1465;-8.110974;-34.891194;2023;2023
av conselheiro aguiar;2419;apto 501 edf golden sun home service;314679,69;Boa Viagem;Recife;PE;2010;711,9;68,19;0,0141;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-03-30;Bom;Apartamento;0,00;1465;-8.110974;-34.891194;2023;2023
av conselheiro aguiar;2419;apto 1102 edf golden sun home service;425000,00;Boa Viagem;Recife;PE;2010;711,9;67,95;0,01405;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-09-13;Bom;Apartamento;0,00;1465;-8.110974;-34.891194;2023;2023
av conselheiro aguiar;2419;apto 1203 edf golden sun home service;350000,00;Boa Viagem;Recife;PE;2010;711,9;67,95;0,01405;Superior;Apartamento > 4 Pavimentos;COMERCIAL COM LIXO ORGANICO;2023-05-15;Bom;Apartamento;0,00;1465;-8.110974;-34.891194;2023;2023
av conselheiro aguiar;2333;sala 0309 edf emp joao roma;450000,00;Boa Viagem;Recife;PE;1992;1753,21;102,66;0,01464;Médio;Sala > 4 Pavimentos;COMERCIAL SEM LIXO ORGANICO;2023-07-07;Bom;Sala;0,00;1465;-8.11031;-34.890771;2023;2023
av boa viagem;2234;apto 1501 edf vila azul;3500000,00;Boa Viagem;Recife;PE;2000;860,0;340,29;0,05651;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-05-27;Bom;Apartamento;0,00;11720;-8.110325;-34.88959;2023;2023
av boa viagem;2290;apto 1304 edf. parque atlântico;769560,39;Boa Viagem;Recife;PE;2016;1404,0;98,13;0,01016;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-02-16;Bom;Apartamento;0,00;11720;;;2023;2023
av boa viagem;2290;apto 501 edf. parque atlântico;679429,51;Boa Viagem;Recife;PE;2016;1404,0;107,36;0,01112;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-08-14;Bom;Apartamento;0,00;11720;;;2023;2023
av boa viagem;2290;apto 502 edf. parque atlântico;602642,01;Boa Viagem;Recife;PE;2016;1404,0;80,48;0,00833;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-08-11;Bom;Apartamento;0,00;11720;;;2023;2023
av boa viagem;2290;apto 2504 edf. parque atlântico;1000000,00;Boa Viagem;Recife;PE;2016;1404,0;98,13;0,01016;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-06-29;Bom;Apartamento;0,00;11720;;;2023;2023
av boa viagem;2290;apto 103 edf. parque atlântico;587717,42;Boa Viagem;Recife;PE;2016;1404,0;80,48;0,00833;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-03-23;Bom;Apartamento;0,00;11720;;;2023;2023
av boa viagem;2294;apto 3501 edf maria edicta;3700000,00;Boa Viagem;Recife;PE;2011;2066,25;342,51;0,02726;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-01-31;Bom;Apartamento;0,00;11720;-8.110742;-34.889932;2023;2023
av boa viagem;2294;apto 3501 edf maria edicta;3700000,00;Boa Viagem;Recife;PE;2011;2066,25;342,51;0,02726;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-01-31;Bom;Apartamento;0,00;11720;-8.110742;-34.889932;2023;2023
av boa viagem;2316;apto 0101 edf são simão;4539598,18;Boa Viagem;Recife;PE;1997;1022,42;515,84;0,09186;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-11-07;Regular;Apartamento;0,00;11720;-8.110935;-34.889996;2023;2023
av boa viagem;2334;apto 1002 edf catamarã;2155000,00;Boa Viagem;Recife;PE;1977;1080,0;602,16;0,09002;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-02-18;Bom;Apartamento;0,00;11720;-8.111163;-34.889969;2023;2023
av boa viagem;2366;apto 0201 edf alvaro costa;1766681,36;Boa Viagem;Recife;PE;1980;1170,45;277,04;0,04127;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-09-12;Bom;Apartamento;0,00;11720;-8.111403;-34.890065;2023;2023
av boa viagem;2366;apto 0401 edf alvaro costa;1500000,00;Boa Viagem;Recife;PE;1980;1170,45;277,04;0,04127;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-03-07;Bom;Apartamento;400000,00;11720;-8.111403;-34.890065;2023;2023
av boa viagem;2366;apto 1102 edf alvaro costa;2906872,83;Boa Viagem;Recife;PE;1980;1170,45;556,53;0,08291;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-10-03;Bom;Apartamento;0,00;11720;-8.111403;-34.890065;2023;2023
rua dos navegantes;2584;apto 1101 edf puerto madero;980000,00;Boa Viagem;Recife;PE;2005;821,63;184,86;0,03846;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-02-17;Bom;Apartamento;0,00;45810;-8.111016;-34.890245;2023;2023
av conselheiro aguiar;2574;apto 0103 edf sen;210000,00;Boa Viagem;Recife;PE;1964;920,0;65,0;0,03092;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-03-16;Bom;Apartamento;0,00;1465;-8.111908;-34.892367;2023;2023
av conselheiro aguiar;2574;apto 0206 edf sen;250000,00;Boa Viagem;Recife;PE;1964;920,0;65,0;0,03092;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-12-01;Bom;Apartamento;0,00;1465;-8.111908;-34.892367;2023;2023
av conselheiro aguiar;2574;apto 0302 edf sen;195000,00;Boa Viagem;Recife;PE;1964;920,0;65,0;0,03092;Médio;Apartamento > 4 Pavimentos;COMERCIAL COM LIXO ORGANICO;2023-02-27;Bom;Apartamento;0,00;1465;-8.111908;-34.892367;2023;2023
av conselheiro aguiar;2620;apto 4;335482,00;Boa Viagem;Recife;PE;1964;410,54;139,59;0,2068;Médio;Apartamento <= 4 Pavimentos;RESIDENCIAL;2023-11-13;Regular;Apartamento;0,00;1465;-8.112293;-34.892538;2023;2023
av engenheiro domingos ferreira;2391;sala 0106 emp san marino;230000,00;Boa Viagem;Recife;PE;1999;1045,99;67,28;0,01129;Médio;Sala > 4 Pavimentos;COMERCIAL COM LIXO ORGANICO;2023-12-04;Bom;Sala;0,00;20184;-8.111538;-34.892578;2023;2023
av engenheiro domingos ferreira;2391;sala 1202 emp san marino;220000,00;Boa Viagem;Recife;PE;1999;1045,99;67,29;0,01128;Médio;Sala > 4 Pavimentos;COMERCIAL SEM LIXO ORGANICO;2023-09-07;Bom;Sala;0,00;20184;-8.111538;-34.892578;2023;2023
av engenheiro domingos ferreira;2391;sala 1203 emp san marino;220000,00;Boa Viagem;Recife;PE;1999;1045,99;68,91;0,01155;Médio;Sala > 4 Pavimentos;COMERCIAL SEM LIXO ORGANICO;2023-09-07;Bom;Sala;0,00;20184;-8.111538;-34.892578;2023;2023
av engenheiro domingos ferreira;2391;sala 1204 emp san marino;220000,00;Boa Viagem;Recife;PE;1999;1045,99;69,27;0,01162;Médio;Sala > 4 Pavimentos;COMERCIAL SEM LIXO ORGANICO;2023-09-10;Bom;Sala;0,00;20184;-8.111538;-34.892578;2023;2023
av engenheiro domingos ferreira;2391;sala 1205 emp san marino;220000,00;Boa Viagem;Recife;PE;1999;1045,99;68,91;0,01155;Médio;Sala > 4 Pavimentos;COMERCIAL SEM LIXO ORGANICO;2023-09-08;Bom;Sala;0,00;20184;-8.111538;-34.892578;2023;2023
av engenheiro domingos ferreira;2391;sala 0401 emp san marino;230000,00;Boa Viagem;Recife;PE;1999;1045,99;58,07;0,00974;Médio;Sala > 4 Pavimentos;COMERCIAL COM LIXO ORGANICO;2023-09-15;Bom;Sala;0,00;20184;-8.111538;-34.892578;2023;2023
rua dos navegantes;2475;apto 1301 edf gaudi;1750000,00;Boa Viagem;Recife;PE;2007;1166,0;324,39;0,05;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-11-20;Bom;Apartamento;0,00;45810;-8.111621;-34.891141;2023;2023
