logradouro;numero;complemento;valor_avaliacao;bairro;cidade;uf;ano_construcao;area_terreno;area_construida;fracao_ideal;padrao_acabamento;tipo_construcao;tipo_ocupacao;data_transacao;estado_conservacao;tipo_imovel;sfh;cod_logradouro;latitude;longitude;ano;year
rua queira deus;178;apto 003 edf parque das rosas - bloco 16;160000,00;Tejipio;Recife;PE;2019;11727,61;69,97;0,00277;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-12-26;Bom;Apartamento;74747,00;52922;;;2024;2024
rua queira deus;178;apto 102 edf parque das rosas - bloco 16;160000,00;Tejipio;Recife;PE;2019;11727,61;69,97;0,00277;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-11-26;Bom;Apartamento;0,00;52922;;;2024;2024
rua queira deus;178;apto 402 edf parque das rosas - bloco 17;165000,00;Tejipio;Recife;PE;2019;11727,61;69,97;0,00277;Médio;Apartamento > 4 Pavimentos;COMERCIAL COM LIXO ORGANICO;2024-10-30;Bom;Apartamento;0,00;52922;;;2024;2024
rua queira deus;178;apto 303 edf parque das rosas - bloco 18;165000,00;Tejipio;Recife;PE;2019;11727,61;69,97;0,00277;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-02-29;Bom;Apartamento;0,00;52922;;;2024;2024
rua queira deus;178;apto 303 edf parque das rosas - bloco 18;160000,00;Tejipio;Recife;PE;2019;11727,61;69,97;0,00277;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-11-06;Bom;Apartamento;0,00;52922;;;2024;2024
rua queira deus;178;apto 402 edf parque das rosas - bloco 7;165000,00;Tejipio;Recife;PE;2019;11727,61;69,97;0,00277;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-05-14;Bom;Apartamento;0,00;52922;;;2024;2024
rua queira deus;178;apto 402 edf parque das rosas - bloco 7;165000,00;Tejipio;Recife;PE;2019;11727,61;69,97;0,00277;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-05-16;Bom;Apartamento;0,00;52922;;;2024;2024
rua queira deus;178;apto 404 edf parque das rosas - bloco 1;159000,00;Tejipio;Recife;PE;2019;11727,61;69,97;0,00277;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-05-24;Bom;Apartamento;0,00;52922;;;2024;2024
rua queira deus;178;apto 003 edf parque das rosas - bloco 13;87000,00;Tejipio;Recife;PE;2019;11727,61;69,97;0,00277;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-12-30;Bom;Apartamento;0,00;52922;;;2024;2024
rua queira deus;178;apto 003 edf parque das rosas - bloco 13;165000,00;Tejipio;Recife;PE;2019;11727,61;69,97;0,00277;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-03-27;Bom;Apartamento;0,00;52922;;;2024;2024
rua queira deus;178;apto 001 edf parque das rosas - bloco 15;165000,00;Tejipio;Recife;PE;2019;11727,61;69,97;0,00277;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-04-16;Bom;Apartamento;0,00;52922;;;2024;2024
rua queira deus;178;apto 001 edf parque das rosas - bloco 15;165000,00;Tejipio;Recife;PE;2019;11727,61;69,97;0,00277;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-04-15;Bom;Apartamento;0,00;52922;;;2024;2024
rua queira deus;178;apto 403 edf parque das rosas - bloco 15;165000,00;Tejipio;Recife;PE;2019;11727,61;69,97;0,00277;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-06-13;Bom;Apartamento;0,00;52922;;;2024;2024
rua queira deus;178;apto 403 edf parque das rosas - bloco 15;165000,00;Tejipio;Recife;PE;2019;11727,61;69,97;0,00277;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-06-17;Bom;Apartamento;0,00;52922;;;2024;2024
rua queira deus;178;apto 102 edf parque das rosas - bloco 2;165000,00;Tejipio;Recife;PE;2019;11727,61;69,97;0,00277;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-08-27;Bom;Apartamento;0,00;52922;;;2024;2024
rua queira deus;178;apto 204 edf parque das rosas - bloco 5;165000,00;Tejipio;Recife;PE;2019;11727,61;69,97;0,00277;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-07-22;Bom;Apartamento;0,00;52922;;;2024;2024
rua queira deus;178;apto 302 edf parque das rosas - bloco 5;165000,00;Tejipio;Recife;PE;2019;11727,61;69,97;0,00277;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-06-26;Bom;Apartamento;0,00;52922;;;2024;2024
rua queira deus;178;apto 302 edf parque das rosas - bloco 5;165000,00;Tejipio;Recife;PE;2019;11727,61;69,97;0,00277;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-05-09;Bom;Apartamento;0,00;52922;;;2024;2024
rua queira deus;178;apto 304 edf parque das rosas - bloco 14;165000,00;Tejipio;Recife;PE;2019;11727,61;69,97;0,00277;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-07-22;Bom;Apartamento;0,00;52922;;;2024;2024
rua queira deus;178;apto 002 edf parque das rosas - bloco 12;165000,00;Tejipio;Recife;PE;2019;11727,61;69,97;0,00277;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-04-16;Bom;Apartamento;0,00;52922;;;2024;2024
rua falcao de lacerda;299;2 f;230000,00;Tejipio;Recife;PE;1981;3150,0;95,0;0,04061;Simples;Casa;RESIDENCIAL;2024-11-08;Bom;Casa;0,00;23566;;;2024;2024
rua falcao de lacerda;233;casa 0009 conj resid monteiro lobato;280000,00;Tejipio;Recife;PE;1983;12518,14;88,94;0,02076;Simples;Casa;RESIDENCIAL;2024-06-13;Bom;Casa;0,00;23566;;;2024;2024
rua cajobi;94;;350000,00;Barro;Recife;PE;1982;192,21;144,06;1,0;Simples;Casa;RESIDENCIAL;2024-06-10;Bom;Casa;0,00;13382;-8.095842;-34.940052;2024;2024
rua doutor vilas boa;456;apto 4 edf morada duchoa;182000,00;Barro;Recife;PE;1987;1543,87;92,42;0,0371;Médio;Apartamento <= 4 Pavimentos;RESIDENCIAL;2024-05-28;Bom;Apartamento;0,00;64580;-8.095973;-34.939731;2024;2024
rua doutor vilas boa;456;apto 0201 edf morada duchoa;200000,00;Barro;Recife;PE;1987;1543,87;92,42;0,0371;Médio;Apartamento <= 4 Pavimentos;RESIDENCIAL;2024-10-16;Bom;Apartamento;0,00;64580;-8.095973;-34.939731;2024;2024
rua doutor vilas boa;530;apto 704 bloco 10-violetas;330000,00;Barro;Recife;PE;2011;27204,2;98,41;0,0036;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-11-25;Bom;Apartamento;0,00;64580;-8.096398;-34.940805;2024;2024
rua doutor vilas boa;530;apto 704 bloco 10-violetas;330000,00;Barro;Recife;PE;2011;27204,2;98,41;0,0036;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-11-07;Bom;Apartamento;0,00;64580;-8.096398;-34.940805;2024;2024
rua doutor vilas boa;530;apto 702 bloco 8-rosas;330000,00;Barro;Recife;PE;2011;27204,2;96,52;0,00353;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-12-04;Bom;Apartamento;0,00;64580;-8.096398;-34.940805;2024;2024
rua doutor vilas boa;530;apto 403 bloco 1-acacias;280000,00;Barro;Recife;PE;2011;27204,2;98,41;0,0036;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-08-27;Bom;Apartamento;0,00;64580;-8.096398;-34.940805;2024;2024
rua doutor vilas boa;530;apto 502 bloco 2-mangueiras;285000,00;Barro;Recife;PE;2011;27204,2;96,52;0,00353;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-07-23;Bom;Apartamento;0,00;64580;-8.096398;-34.940805;2024;2024
rua doutor vilas boa;530;apto 602 bloco 2-mangueiras;300000,00;Barro;Recife;PE;2011;27204,2;96,52;0,00353;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-03-25;Bom;Apartamento;0,00;64580;-8.096398;-34.940805;2024;2024
rua doutor vilas boa;530;apto 702 bloco 2-mangueiras;280000,00;Barro;Recife;PE;2011;27204,2;96,52;0,00353;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-06-04;Bom;Apartamento;0,00;64580;-8.096398;-34.940805;2024;2024
rua doutor vilas boa;530;apto 303 bloco 4-magnolias;300000,00;Barro;Recife;PE;2011;27204,2;98,41;0,0036;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-04-05;Bom;Apartamento;224000,00;64580;-8.096398;-34.940805;2024;2024
rua doutor vilas boa;530;apto 402 bloco 4-magnolias;356000,00;Barro;Recife;PE;2011;27204,2;96,52;0,00353;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-07-04;Bom;Apartamento;272000,00;64580;-8.096398;-34.940805;2024;2024
rua doutor vilas boa;530;apto 704 bloco 5-laranjeiras;280000,00;Barro;Recife;PE;2011;27204,2;98,41;0,0036;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-05-14;Bom;Apartamento;0,00;64580;-8.096398;-34.940805;2024;2024
rua doutor vilas boa;530;apto 404 bloco 6-margaridas;320000,00;Barro;Recife;PE;2011;27204,2;98,41;0,0036;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-06-25;Bom;Apartamento;256000,00;64580;-8.096398;-34.940805;2024;2024
rua doutor vilas boa;530;apto 203 bloco 8-rosas;280000,00;Barro;Recife;PE;2011;27204,2;98,41;0,0036;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-04-16;Bom;Apartamento;0,00;64580;-8.096398;-34.940805;2024;2024
rua doutor vilas boa;530;apto 104 bloco 1-acacias;325600,00;Barro;Recife;PE;2011;27204,2;98,41;0,0036;Superior;Apartamento > 4 Pavimentos;COMERCIAL COM LIXO ORGANICO;2024-10-24;Bom;Apartamento;260480,00;64580;-8.096398;-34.940805;2024;2024
rua andre de albuquerque;500;apto 0201 bloco c;120000,00;Barro;Recife;PE;1983;2000,0;81,42;0,04166;Simples;Apartamento <= 4 Pavimentos;RESIDENCIAL;2024-09-12;Bom;Apartamento;0,00;4839;;;2024;2024
rua rio oiapoque;355;;248000,00;Areias;Recife;PE;1986;200,0;145,22;1,0;Simples;Casa;RESIDENCIAL;2024-03-26;Bom;Casa;0,00;58319;-8.09955;-34.939379;2024;2024
rua jurupata;150;;322755,28;Areias;Recife;PE;1982;240,0;143,31;1,0;Simples;Casa;RESIDENCIAL;2024-09-12;Bom;Casa;0,00;37516;-8.100087;-34.938377;2024;2024
rua olimpio costa;92;;754305,60;Areias;Recife;PE;1999;281,6;255,53;1,0;Simples;Casa;RESIDENCIAL;2024-03-25;Bom;Casa;0,00;47350;-8.100041;-34.938773;2024;2024
rua pintor agenor de albuquerque cesar;220;;250573,10;Ibura;Recife;PE;1986;200,0;172,0;1,0;Simples;Casa;RESIDENCIAL;2024-10-31;Regular;Casa;0,00;1171;;;2024;2024
rua quimico alfeu rabelo;381;;200000,00;Ibura;Recife;PE;1971;240,0;97,2;1,0;Simples;Casa;RESIDENCIAL;2024-07-17;Bom;Casa;0,00;2372;;;2024;2024
rua capitao alfredo passos;166;;252000,00;Areias;Recife;PE;1950;210,0;167,05;1,0;Simples;Casa;RESIDENCIAL;2024-09-09;Bom;Casa;0,00;2569;;;2024;2024
rua capitao alfredo passos;166;;252000,00;Areias;Recife;PE;1950;210,0;167,05;1,0;Simples;Casa;RESIDENCIAL;2024-09-05;Bom;Casa;0,00;2569;;;2024;2024
rua oiticica lins;849;;316000,00;Areias;Recife;PE;1949;249,4;139,49;1,0;Simples;Casa;RESIDENCIAL;2024-01-08;Bom;Casa;240000,00;47210;-8.098966;-34.934982;2024;2024
rua oiticica lins;835;;296000,00;Areias;Recife;PE;1949;252,0;193,46;1,0;Simples;Casa;RESIDENCIAL;2024-08-06;Bom;Casa;0,00;47210;-8.098888;-34.93498;2024;2024
rua oiticica lins;835;;296000,00;Areias;Recife;PE;1949;252,0;193,46;1,0;Simples;Casa;RESIDENCIAL;2024-07-11;Bom;Casa;0,00;47210;-8.098888;-34.93498;2024;2024
rua fernando griz;195;;190000,00;Areias;Recife;PE;1961;160,0;90,16;1,0;Simples;Casa;RESIDENCIAL;2024-05-06;Bom;Casa;0,00;24120;-8.097505;-34.938709;2024;2024
rua fernando griz;195;;335000,00;Areias;Recife;PE;1961;160,0;90,16;1,0;Simples;Casa;RESIDENCIAL;2024-10-22;Bom;Casa;235000,00;24120;-8.097505;-34.938709;2024;2024
rua general francisco figueiroa;176;;700000,00;Areias;Recife;PE;1968;360,0;166,19;1,0;Simples;Casa;RESIDENCIAL;2024-10-16;Bom;Casa;490000,00;25283;-8.093845;-34.929617;2024;2024
rua frei manuel calado;382;;343000,00;Areias;Recife;PE;1968;200,0;133,2;1,0;Simples;Casa;RESIDENCIAL;2024-02-29;Regular;Casa;0,00;41548;-8.094241;-34.932613;2024;2024
rua capitao jacinto da cruz;161;;690000,00;Areias;Recife;PE;1968;390,0;216,61;1,0;Simples;Casa;RESIDENCIAL;2024-05-21;Bom;Casa;0,00;32107;-8.093874;-34.930401;2024;2024
av tenente felipe bandeira de melo;246;;574015,75;Areias;Recife;PE;1968;345,1;277,27;1,0;Médio;Casa;RESIDENCIAL;2024-06-26;Bom;Casa;0,00;23825;-8.094531;-34.930138;2024;2024
rua capitao amaro cerqueira;70;;300000,00;Areias;Recife;PE;1982;200,0;127,28;1,0;Simples;Casa;RESIDENCIAL;2024-07-08;Bom;Casa;0,00;4065;-8.096875;-34.933154;2024;2024
rua deputado pedro falcao;67;;230000,00;Areias;Recife;PE;1982;202,67;119,78;1,0;Simples;Casa;RESIDENCIAL;2024-08-19;Bom;Casa;0,00;50202;-8.096805;-34.930651;2024;2024
rua capitao clemente da rocha;40;;423885,00;Areias;Recife;PE;1982;200,0;185,4;1,0;Simples;Casa;RESIDENCIAL;2024-05-14;Bom;Casa;0,00;16268;-8.09757;-34.932676;2024;2024
rua capitao clemente da rocha;40;;423885,20;Areias;Recife;PE;1982;200,0;185,4;1,0;Simples;Casa;RESIDENCIAL;2024-02-27;Bom;Casa;0,00;16268;-8.09757;-34.932676;2024;2024
rua capitao clemente da rocha;99;;276969,53;Areias;Recife;PE;1982;201,28;96,23;1,0;Simples;Casa;RESIDENCIAL;2024-07-02;Bom;Casa;0,00;16268;-8.098117;-34.932899;2024;2024
rua rio piracicaba;55;;120000,00;Ibura;Recife;PE;1988;200,0;37,0;1,0;Simples;Casa;RESIDENCIAL;2024-05-14;Regular;Casa;0,00;58440;;;2024;2024
av dois rios;350;galpao a;650000,00;Ibura;Recife;PE;1991;2700,0;524,94;0,5;Médio;Galpão;COMERCIAL SEM LIXO ORGANICO;2024-09-26;Bom;Galpão;0,00;20052;;;2024;2024
av dois rios;612;;400000,00;Ibura;Recife;PE;1982;300,0;75,6;1,0;Simples;Casa;COMERCIAL COM LIXO ORGANICO;2024-10-24;Bom;Casa;0,00;20052;;;2024;2024
av dois rios;612;;265000,00;Ibura;Recife;PE;1982;300,0;75,6;1,0;Simples;Casa;COMERCIAL COM LIXO ORGANICO;2024-05-27;Bom;Casa;0,00;20052;;;2024;2024
rua ribeirao do pinhal;238;;200000,00;Ibura;Recife;PE;1982;0,0;86,0;1,0;Simples;Casa;RESIDENCIAL;2024-10-03;Bom;Casa;0,00;57363;;;2024;2024
rua rio brigida;601;;250000,00;Ibura;Recife;PE;1982;0,0;90,5;1,0;Simples;Casa;RESIDENCIAL;2024-01-08;Bom;Casa;0,00;57657;;;2024;2024
av engenho muribara;117;;97000,00;Cohab;Recife;PE;2023;128,0;128,0;1,0;Simples;Casa;RESIDENCIAL;2024-09-11;Bom;Casa;0,00;22071;;;2024;2024
rua engenho duas barras;31;;220000,00;Cohab;Recife;PE;1982;162,0;400,0;1,0;Simples;Casa;RESIDENCIAL;2024-04-04;Bom;Casa;0,00;21903;;;2024;2024
rua engenho espelho;8;;160000,00;Cohab;Recife;PE;1982;0,0;45,0;1,0;Simples;Casa;RESIDENCIAL;2024-12-11;Bom;Casa;0,00;21911;;;2024;2024
av engenho muribeca;391;;120000,00;Cohab;Recife;PE;1982;0,0;37,0;1,0;Simples;Casa;RESIDENCIAL;2024-07-24;Bom;Casa;0,00;22080;;;2024;2024
rua engenho laje bonita;47;;280000,00;Cohab;Recife;PE;1982;162,0;140,0;1,0;Simples;Casa;RESIDENCIAL;2024-09-23;Bom;Casa;0,00;21989;;;2024;2024
rua engenho buranhem;48;;105000,00;Cohab;Recife;PE;1982;0,0;37,0;1,0;Simples;Casa;RESIDENCIAL;2024-11-05;Bom;Casa;0,00;21741;;;2024;2024
rua engenho barra branca;9;;200000,00;Cohab;Recife;PE;1982;0,0;37,0;1,0;Simples;Casa;RESIDENCIAL;2024-11-28;Bom;Casa;0,00;21539;;;2024;2024
rua guaratingueta;9;;160000,00;Cohab;Recife;PE;1982;0,0;37,0;1,0;Simples;Casa;RESIDENCIAL;2024-03-04;Bom;Casa;0,00;28045;;;2024;2024
rua guaraquebaca;28;;290000,00;Cohab;Recife;PE;1982;162,0;37,0;1,0;Simples;Casa;RESIDENCIAL;2024-08-13;Bom;Casa;0,00;28002;;;2024;2024
rua guaraquebaca;28;;290000,00;Cohab;Recife;PE;1982;162,0;37,0;1,0;Simples;Casa;RESIDENCIAL;2024-09-13;Bom;Casa;0,00;28002;;;2024;2024
rua solanea;30;;125000,00;Cohab;Recife;PE;1982;0,0;37,0;1,0;Simples;Casa;RESIDENCIAL;2024-12-05;Bom;Casa;0,00;56049;;;2024;2024
trv vereador sergio godoy;26;;152754,28;Cohab;Recife;PE;1993;200,0;103,0;1,0;Simples;Casa;RESIDENCIAL;2024-07-30;Bom;Casa;0,00;85332;;;2024;2024
rua jovem joao santos neto;96;;95000,00;Cohab;Recife;PE;1993;200,0;85,46;1,0;Simples;Casa;RESIDENCIAL;2024-08-01;Bom;Casa;0,00;85286;;;2024;2024
rua dr moacir sales;519;;60000,00;Cohab;Recife;PE;1996;390,0;45,0;1,0;Simples;Casa;RESIDENCIAL;2024-01-10;Mau;Casa;0,00;85413;;;2024;2024
rua rio juruena;88;;64000,00;Cohab   Ibura;Recife;PE;1982;0,0;37,0;1,0;Simples;Casa;RESIDENCIAL;2024-09-18;Bom;Casa;0,00;58190;;;2024;2024
rua xapuri;34;;147000,00;Cohab;Recife;PE;1982;0,0;37,0;1,0;Simples;Casa;RESIDENCIAL;2024-09-27;Bom;Casa;0,00;65510;;;2024;2024
rua serra bonga;116;;87485,08;Cohab;Recife;PE;1982;131,75;37,0;1,0;Simples;Casa;RESIDENCIAL;2024-01-10;Bom;Casa;0,00;54879;;;2024;2024
rua serra bonga;116;;87485,08;Cohab;Recife;PE;1982;131,75;37,0;1,0;Simples;Casa;RESIDENCIAL;2024-01-23;Bom;Casa;0,00;54879;;;2024;2024
rua general viriato de medeiros;186;;130000,00;Cohab;Recife;PE;1993;200,0;61,2;1,0;Simples;Casa;RESIDENCIAL;2024-11-13;Bom;Casa;0,00;85430;;;2024;2024
rua sldo virgilio lucio;115;;90000,00;Cohab;Recife;PE;1982;0,0;40,0;1,0;Simples;Casa;RESIDENCIAL;2024-05-30;Bom;Casa;0,00;65005;;;2024;2024
rua dep joaquim coutinho;16;;270000,00;Cohab;Recife;PE;1993;336,5;154,41;1,0;Simples;Casa;RESIDENCIAL;2024-02-21;Bom;Casa;0,00;85448;;;2024;2024
rua goncalo leitao;90;casa 90 .;165000,00;Cohab;Recife;PE;2016;80,75;97,8;0,35167;Simples;Casa;RESIDENCIAL;2024-03-22;Bom;Casa;0,00;27065;;;2024;2024
rua prof mario neves baptista;85;;97500,00;Cohab;Recife;PE;1993;200,0;82,0;1,0;Simples;Casa;RESIDENCIAL;2024-03-26;Bom;Casa;0,00;85499;;;2024;2024
rua prof mario neves baptista;85;;100000,00;Cohab;Recife;PE;1993;200,0;82,0;1,0;Simples;Casa;RESIDENCIAL;2024-01-22;Bom;Casa;0,00;85499;;;2024;2024
rua alvaro amorim;192;;369931,00;Imbiribeira;Recife;PE;1997;187,5;187,09;1,0;Simples;Casa;COMERCIAL COM LIXO ORGANICO;2024-01-12;Regular;Casa;0,00;3662;-8.086321;-34.909265;2024;2024
rua arquiteto fernando almeida;69;;649268,75;Imbiribeira;Recife;PE;1955;255,85;160,36;1,0;Simples;Casa;RESIDENCIAL;2024-03-25;Bom;Casa;0,00;24066;-8.088056;-34.9085;2024;2024
rua arquiteto fernando almeida;69;;649268,75;Imbiribeira;Recife;PE;1955;255,85;160,36;1,0;Simples;Casa;RESIDENCIAL;2024-04-10;Bom;Casa;0,00;24066;-8.088056;-34.9085;2024;2024
rua engenheiro otavio arantes;484;apto 0202 edf balbina menelau;303000,00;Imbiribeira;Recife;PE;1975;450,0;114,0;0,16666;Simples;Apartamento <= 4 Pavimentos;RESIDENCIAL;2024-01-03;Bom;Apartamento;201500,00;48046;-8.08837;-34.909619;2024;2024
rua arquiteto luiz nunes;565;apto 504 edf. morada do arq;338414,00;Imbiribeira;Recife;PE;2017;656,28;87,54;0,03414;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-10-04;Bom;Apartamento;0,00;40029;;;2024;2024
rua arquiteto luiz nunes;565;apto 503 edf. morada do arq;291000,00;Imbiribeira;Recife;PE;2017;656,28;89,17;0,03477;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-05-02;Bom;Apartamento;167000,00;40029;;;2024;2024
rua arq luiz nunes;565;apto 204 edf. morada do arq;291896,74;Imbiribeira;Recife;PE;2017;656,28;87,54;0,03414;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-12-04;Bom;Apartamento;0,00;40029;;;2024;2024
rua arq luiz nunes;565;apto 702 edf. morada do arq;402917,83;Imbiribeira;Recife;PE;2017;656,28;130,13;0,05075;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-05-24;Bom;Apartamento;0,00;40029;;;2024;2024
rua moacir albuquerque;327;galpao;517000,00;Imbiribeira;Recife;PE;2003;403,0;280,9;1,0;Médio;Galpão;COMERCIAL COM LIXO ORGANICO;2024-08-26;Bom;Galpão;0,00;44695;-8.087711;-34.910498;2024;2024
rua engenheiro jose apolinario;589;;473718,69;Imbiribeira;Recife;PE;1955;255,0;134,65;1,0;Simples;Casa;RESIDENCIAL;2024-12-05;Bom;Casa;0,00;35297;-8.089708;-34.908802;2024;2024
rua engenheiro jose apolinario;610;apto 0102;160000,00;Imbiribeira;Recife;PE;1975;478,0;129,7;0,25;Médio;Apartamento <= 4 Pavimentos;RESIDENCIAL;2024-07-26;Bom;Apartamento;0,00;35297;-8.089763;-34.909233;2024;2024
av sul gov cid sampaio;93;;10466810,00;Imbiribeira;Recife;PE;1983;5693,5;3356,27;1,0;Simples;Galpão;COMERCIAL SEM LIXO ORGANICO;2024-10-23;Bom;Galpão;0,00;56391;-8.090165;-34.906928;2024;2024
av republica do libano;251;sala 209 torre e;425418,84;Pina;Recife;PE;2022;202710,7;75,44;0,00001;Superior;Sala > 4 Pavimentos;COMERCIAL SEM LIXO ORGANICO;2024-04-20;Bom;Sala;0,00;57150;-8.085739;-34.894199;2024;2024
av republica do libano;251;sala 307 torre e;475692,63;Pina;Recife;PE;2022;202710,7;86,22;0,00001;Superior;Sala > 4 Pavimentos;COMERCIAL COM LIXO ORGANICO;2024-04-26;Bom;Sala;0,00;57150;-8.085739;-34.894199;2024;2024
av republica do libano;251;sala 1405 torre c;502286,05;Pina;Recife;PE;2012;202710,7;139,94;0,00022;Superior;Sala > 4 Pavimentos;COMERCIAL SEM LIXO ORGANICO;2024-05-13;Bom;Sala;0,00;57150;-8.085739;-34.894199;2024;2024
av republica do libano;251;sala 913 torre e;475000,00;Pina;Recife;PE;2022;202710,7;73,34;0,00001;Superior;Sala > 4 Pavimentos;COMERCIAL SEM LIXO ORGANICO;2024-04-26;Bom;Sala;0,00;57150;-8.085739;-34.894199;2024;2024
av republica do libano;251;sala 915 torre e;475000,00;Pina;Recife;PE;2022;202710,7;71,69;0,00001;Superior;Sala > 4 Pavimentos;COMERCIAL SEM LIXO ORGANICO;2024-05-08;Bom;Sala;0,00;57150;-8.085739;-34.894199;2024;2024
av republica do libano;251;sala 2615 torre c;361696,45;Pina;Recife;PE;2012;202710,7;96,41;0,00015;Superior;Sala > 4 Pavimentos;COMERCIAL COM LIXO ORGANICO;2024-01-30;Bom;Sala;0,00;57150;-8.085739;-34.894199;2024;2024
av republica do libano;251;sala 2709 torre c;362066,14;Pina;Recife;PE;2012;202710,7;96,44;0,00015;Superior;Sala > 4 Pavimentos;COMERCIAL COM LIXO ORGANICO;2024-04-29;Bom;Sala;0,00;57150;-8.085739;-34.894199;2024;2024
av republica do libano;251;sala 1818 torre e;359322,43;Pina;Recife;PE;2022;202710,7;69,61;0,00001;Superior;Sala > 4 Pavimentos;COMERCIAL SEM LIXO ORGANICO;2024-04-03;Bom;Sala;0,00;57150;-8.085739;-34.894199;2024;2024
av republica do libano;251;sala 2710 torre c;361696,45;Pina;Recife;PE;2012;202710,7;96,41;0,00015;Superior;Sala > 4 Pavimentos;COMERCIAL COM LIXO ORGANICO;2024-04-29;Bom;Sala;0,00;57150;-8.085739;-34.894199;2024;2024
av republica do libano;251;sala 602 torre a;425806,55;Pina;Recife;PE;2012;202710,7;114,16;0,00018;Superior;Sala > 4 Pavimentos;COMERCIAL COM LIXO ORGANICO;2024-01-24;Bom;Sala;0,00;57150;-8.085739;-34.894199;2024;2024
av republica do libano;251;sala 602 torre a;425806,55;Pina;Recife;PE;2012;202710,7;114,16;0,00018;Superior;Sala > 4 Pavimentos;COMERCIAL COM LIXO ORGANICO;2024-05-09;Bom;Sala;0,00;57150;-8.085739;-34.894199;2024;2024
av republica do libano;251;sala 1404 torre a;502286,05;Pina;Recife;PE;2012;202710,7;139,94;0,00022;Superior;Sala > 4 Pavimentos;COMERCIAL COM LIXO ORGANICO;2024-01-24;Bom;Sala;0,00;57150;-8.085739;-34.894199;2024;2024
av republica do libano;251;sala 1404 torre a;502286,05;Pina;Recife;PE;2012;202710,7;139,94;0,00022;Superior;Sala > 4 Pavimentos;COMERCIAL COM LIXO ORGANICO;2024-05-09;Bom;Sala;0,00;57150;-8.085739;-34.894199;2024;2024
av republica do libano;251;sala 1901 torre d;6727405,00;Pina;Recife;PE;2022;202710,7;1019,57;0,00016;Superior;Sala > 4 Pavimentos;COMERCIAL COM LIXO ORGANICO;2024-03-13;Bom;Sala;0,00;57150;-8.085739;-34.894199;2024;2024
av republica do libano;251;sala 1714 torre c;361696,45;Pina;Recife;PE;2012;202710,7;96,41;0,00015;Superior;Sala > 4 Pavimentos;COMERCIAL SEM LIXO ORGANICO;2024-11-06;Bom;Sala;0,00;57150;-8.085739;-34.894199;2024;2024
av republica do libano;251;sala 2301 torre d;6899900,00;Pina;Recife;PE;2022;202710,7;1019,57;0,00016;Superior;Sala > 4 Pavimentos;COMERCIAL COM LIXO ORGANICO;2024-08-28;Bom;Sala;0,00;57150;-8.085739;-34.894199;2024;2024
av republica do libano;251;sala 2015 torre c;517990,00;Pina;Recife;PE;2012;202710,7;96,41;0,00015;Superior;Sala > 4 Pavimentos;COMERCIAL COM LIXO ORGANICO;2024-09-05;Bom;Sala;0,00;57150;-8.085739;-34.894199;2024;2024
av republica do libano;251;sala 1704 torre e;469553,27;Pina;Recife;PE;2022;202710,7;84,84;0,00001;Superior;Sala > 4 Pavimentos;COMERCIAL COM LIXO ORGANICO;2024-11-29;Bom;Sala;0,00;57150;-8.085739;-34.894199;2024;2024
