logradouro;numero;complemento;valor_avaliacao;bairro;cidade;uf;ano_construcao;area_terreno;area_construida;fracao_ideal;padrao_acabamento;tipo_construcao;tipo_ocupacao;data_transacao;estado_conservacao;tipo_imovel;sfh;cod_logradouro;latitude;longitude;ano;year
av arlindo dos oito baixos;179;apto 305 bloco a;223000,00;Dois Unidos;Recife;PE;2025;7321,18;61,97;0,00258;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-23;Bom;Apartamento;144549,76;37680;;;2025;2025
av arlindo dos oito baixos;179;apto 307 bloco a;214408,78;Dois Unidos;Recife;PE;2025;7321,18;61,57;0,00257;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-15;Bom;Apartamento;104841,39;37680;;;2025;2025
av arlindo dos oito baixos;179;apto 308 bloco a;223000,00;Dois Unidos;Recife;PE;2025;7321,18;61,97;0,00258;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-27;Bom;Apartamento;149791,99;37680;;;2025;2025
av arlindo dos oito baixos;179;apto 309 bloco a;223000,00;Dois Unidos;Recife;PE;2025;7321,18;62,13;0,00259;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-27;Bom;Apartamento;153214,12;37680;;;2025;2025
av arlindo dos oito baixos;179;apto 314 bloco a;223000,00;Dois Unidos;Recife;PE;2025;7321,18;61,97;0,00258;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-22;Bom;Apartamento;119986,20;37680;;;2025;2025
av arlindo dos oito baixos;179;apto 401 bloco a;216994,30;Dois Unidos;Recife;PE;2025;7321,18;61,97;0,00258;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-15;Bom;Apartamento;147505,89;37680;;;2025;2025
av arlindo dos oito baixos;179;apto 402 bloco a;209649,85;Dois Unidos;Recife;PE;2025;7321,18;61,57;0,00257;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-20;Bom;Apartamento;123384,45;37680;;;2025;2025
av arlindo dos oito baixos;179;apto 403 bloco a;216208,79;Dois Unidos;Recife;PE;2025;7321,18;61,57;0,00257;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-15;Bom;Apartamento;133222,38;37680;;;2025;2025
av arlindo dos oito baixos;179;apto 404 bloco a;218074,08;Dois Unidos;Recife;PE;2025;7321,18;61,97;0,00258;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-15;Bom;Apartamento;164495,73;37680;;;2025;2025
av arlindo dos oito baixos;179;apto 405 bloco a;217868,35;Dois Unidos;Recife;PE;2025;7321,18;61,97;0,00258;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-15;Bom;Apartamento;125479,15;37680;;;2025;2025
av arlindo dos oito baixos;179;apto 406 bloco a;223000,00;Dois Unidos;Recife;PE;2025;7321,18;61,57;0,00257;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-29;Bom;Apartamento;167300,93;37680;;;2025;2025
av arlindo dos oito baixos;179;apto 409 bloco a;223000,00;Dois Unidos;Recife;PE;2025;7321,18;62,13;0,00259;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-06-03;Bom;Apartamento;178399,97;37680;;;2025;2025
av arlindo dos oito baixos;179;apto 410 bloco a;223000,00;Dois Unidos;Recife;PE;2025;7321,18;61,57;0,00257;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-06-04;Bom;Apartamento;105320,11;37680;;;2025;2025
av arlindo dos oito baixos;179;apto 412 bloco a;223000,00;Dois Unidos;Recife;PE;2025;7321,18;61,96;0,00258;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-27;Bom;Apartamento;117817,61;37680;;;2025;2025
av arlindo dos oito baixos;179;apto 413 bloco a;223000,00;Dois Unidos;Recife;PE;2025;7321,18;61,57;0,00257;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-22;Bom;Apartamento;128922,69;37680;;;2025;2025
av arlindo dos oito baixos;179;apto 501 bloco a;216847,10;Dois Unidos;Recife;PE;2025;7321,18;61,97;0,00258;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-19;Bom;Apartamento;137522,85;37680;;;2025;2025
av arlindo dos oito baixos;179;apto 502 bloco a;217166,31;Dois Unidos;Recife;PE;2025;7321,18;61,57;0,00257;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-15;Bom;Apartamento;166196,74;37680;;;2025;2025
av arlindo dos oito baixos;179;apto 503 bloco a;217018,59;Dois Unidos;Recife;PE;2025;7321,18;61,57;0,00257;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-09;Bom;Apartamento;141762,84;37680;;;2025;2025
av arlindo dos oito baixos;179;apto 503 bloco a;217018,59;Dois Unidos;Recife;PE;2025;7321,18;61,57;0,00257;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-16;Bom;Apartamento;141762,84;37680;;;2025;2025
av arlindo dos oito baixos;179;apto 504 bloco a;207878,54;Dois Unidos;Recife;PE;2025;7321,18;61,97;0,00258;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-15;Bom;Apartamento;138329,54;37680;;;2025;2025
av arlindo dos oito baixos;179;apto 505 bloco a;215564,01;Dois Unidos;Recife;PE;2025;7321,18;61,97;0,00258;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-15;Bom;Apartamento;112668,26;37680;;;2025;2025
av arlindo dos oito baixos;179;apto 506 bloco a;212441,49;Dois Unidos;Recife;PE;2025;7321,18;61,57;0,00257;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-15;Bom;Apartamento;129120,73;37680;;;2025;2025
av arlindo dos oito baixos;179;apto 507 bloco a;214124,30;Dois Unidos;Recife;PE;2025;7321,18;61,57;0,00257;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-09;Bom;Apartamento;128197,17;37680;;;2025;2025
av arlindo dos oito baixos;179;apto 507 bloco a;214124,30;Dois Unidos;Recife;PE;2025;7321,18;61,57;0,00257;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-16;Bom;Apartamento;128197,17;37680;;;2025;2025
av arlindo dos oito baixos;179;apto 509 bloco a;217382,81;Dois Unidos;Recife;PE;2025;7321,18;62,13;0,00259;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-15;Bom;Apartamento;130819,10;37680;;;2025;2025
av arlindo dos oito baixos;179;apto 510 bloco a;223000,00;Dois Unidos;Recife;PE;2025;7321,18;61,57;0,00257;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-23;Bom;Apartamento;107627,61;37680;;;2025;2025
av arlindo dos oito baixos;179;apto 511 bloco a;209000,00;Dois Unidos;Recife;PE;2025;7321,18;61,96;0,00258;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-19;Bom;Apartamento;138568,20;37680;;;2025;2025
av arlindo dos oito baixos;179;apto 514 bloco a;217274,72;Dois Unidos;Recife;PE;2025;7321,18;61,97;0,00258;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-23;Bom;Apartamento;129767,59;37680;;;2025;2025
av arlindo dos oito baixos;179;apto 601 bloco a;223000,00;Dois Unidos;Recife;PE;2025;7321,18;61,97;0,00258;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-26;Bom;Apartamento;140316,18;37680;;;2025;2025
av arlindo dos oito baixos;179;apto 603 bloco a;217443,71;Dois Unidos;Recife;PE;2025;7321,18;61,57;0,00257;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-15;Bom;Apartamento;138328,96;37680;;;2025;2025
av arlindo dos oito baixos;179;apto 604 bloco a;223357,17;Dois Unidos;Recife;PE;2025;7321,18;61,97;0,00258;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-16;Bom;Apartamento;125823,75;37680;;;2025;2025
av arlindo dos oito baixos;179;apto 608 bloco a;213575,42;Dois Unidos;Recife;PE;2025;7321,18;61,97;0,00258;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-15;Bom;Apartamento;100547,68;37680;;;2025;2025
av arlindo dos oito baixos;179;apto 609 bloco a;218122,60;Dois Unidos;Recife;PE;2025;7321,18;62,13;0,00259;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-20;Bom;Apartamento;119209,17;37680;;;2025;2025
av arlindo dos oito baixos;179;apto 611 bloco a;223000,00;Dois Unidos;Recife;PE;2025;7321,18;61,96;0,00258;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-06-03;Bom;Apartamento;178399,96;37680;;;2025;2025
av arlindo dos oito baixos;179;apto 612 bloco a;223000,00;Dois Unidos;Recife;PE;2025;7321,18;61,96;0,00258;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-22;Bom;Apartamento;156940,25;37680;;;2025;2025
av arlindo dos oito baixos;179;apto 613 bloco a;213624,30;Dois Unidos;Recife;PE;2025;7321,18;61,57;0,00257;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-19;Bom;Apartamento;136103,30;37680;;;2025;2025
av arlindo dos oito baixos;179;apto 614 bloco a;209000,00;Dois Unidos;Recife;PE;2025;7321,18;61,97;0,00258;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-06-03;Bom;Apartamento;166109,99;37680;;;2025;2025
av arlindo dos oito baixos;179;apto 701 bloco a;217696,47;Dois Unidos;Recife;PE;2025;7321,18;61,97;0,00258;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-15;Bom;Apartamento;147417,99;37680;;;2025;2025
av arlindo dos oito baixos;179;apto 702 bloco a;218677,23;Dois Unidos;Recife;PE;2025;7321,18;61,57;0,00257;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-15;Bom;Apartamento;143258,96;37680;;;2025;2025
av arlindo dos oito baixos;179;apto 703 bloco a;215179,21;Dois Unidos;Recife;PE;2025;7321,18;61,57;0,00257;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-20;Bom;Apartamento;125500,00;37680;;;2025;2025
av arlindo dos oito baixos;179;apto 704 bloco a;217765,03;Dois Unidos;Recife;PE;2025;7321,18;61,97;0,00258;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-15;Bom;Apartamento;111059,27;37680;;;2025;2025
av arlindo dos oito baixos;179;apto 705 bloco a;212931,93;Dois Unidos;Recife;PE;2025;7321,18;61,97;0,00258;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-15;Bom;Apartamento;137201,84;37680;;;2025;2025
av arlindo dos oito baixos;179;apto 706 bloco a;223000,00;Dois Unidos;Recife;PE;2025;7321,18;61,57;0,00257;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-06-04;Bom;Apartamento;124524,61;37680;;;2025;2025
av arlindo dos oito baixos;179;apto 709 bloco a;217168,41;Dois Unidos;Recife;PE;2025;7321,18;62,13;0,00259;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-15;Bom;Apartamento;107508,96;37680;;;2025;2025
av arlindo dos oito baixos;179;apto 710 bloco a;214771,07;Dois Unidos;Recife;PE;2025;7321,18;61,57;0,00257;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-15;Bom;Apartamento;116447,47;37680;;;2025;2025
av arlindo dos oito baixos;179;apto 711 bloco a;214670,08;Dois Unidos;Recife;PE;2025;7321,18;61,96;0,00258;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-16;Bom;Apartamento;129615,26;37680;;;2025;2025
av arlindo dos oito baixos;179;apto 712 bloco a;210544,59;Dois Unidos;Recife;PE;2025;7321,18;61,96;0,00258;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-15;Bom;Apartamento;141005,01;37680;;;2025;2025
av arlindo dos oito baixos;179;apto 713 bloco a;213345,49;Dois Unidos;Recife;PE;2025;7321,18;61,57;0,00257;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-20;Bom;Apartamento;136601,49;37680;;;2025;2025
av arlindo dos oito baixos;179;apto 714 bloco a;217970,85;Dois Unidos;Recife;PE;2025;7321,18;61,97;0,00258;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-15;Bom;Apartamento;144921,29;37680;;;2025;2025
av arlindo dos oito baixos;179;apto 801 bloco a;223675,25;Dois Unidos;Recife;PE;2025;7321,18;61,97;0,00258;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-20;Bom;Apartamento;135831,77;37680;;;2025;2025
av arlindo dos oito baixos;179;apto 803 bloco a;219247,46;Dois Unidos;Recife;PE;2025;7321,18;61,57;0,00257;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-15;Bom;Apartamento;137905,15;37680;;;2025;2025
av arlindo dos oito baixos;179;apto 804 bloco a;219994,78;Dois Unidos;Recife;PE;2025;7321,18;61,97;0,00258;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-15;Bom;Apartamento;138418,72;37680;;;2025;2025
av arlindo dos oito baixos;179;apto 807 bloco a;223000,00;Dois Unidos;Recife;PE;2025;7321,18;61,57;0,00257;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-22;Bom;Apartamento;150377,60;37680;;;2025;2025
av arlindo dos oito baixos;179;apto 808 bloco a;223000,00;Dois Unidos;Recife;PE;2025;7321,18;61,97;0,00258;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-22;Bom;Apartamento;119550,12;37680;;;2025;2025
av arlindo dos oito baixos;179;apto 809 bloco a;223000,00;Dois Unidos;Recife;PE;2025;7321,18;62,13;0,00259;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-22;Bom;Apartamento;150744,50;37680;;;2025;2025
av arlindo dos oito baixos;179;apto 810 bloco a;209000,00;Dois Unidos;Recife;PE;2025;7321,18;61,57;0,00257;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-23;Bom;Apartamento;150723,09;37680;;;2025;2025
av arlindo dos oito baixos;179;apto 811 bloco a;223000,00;Dois Unidos;Recife;PE;2025;7321,18;61,96;0,00258;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-06-03;Bom;Apartamento;175483,99;37680;;;2025;2025
av arlindo dos oito baixos;179;apto 812 bloco a;209000,00;Dois Unidos;Recife;PE;2025;7321,18;61,96;0,00258;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-16;Bom;Apartamento;138627,52;37680;;;2025;2025
av arlindo dos oito baixos;179;apto 814 bloco a;217545,13;Dois Unidos;Recife;PE;2025;7321,18;61,97;0,00258;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-15;Bom;Apartamento;138923,98;37680;;;2025;2025
av arlindo dos oito baixos;179;apto 903 bloco a;212711,25;Dois Unidos;Recife;PE;2025;7321,18;61,57;0,00257;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-15;Bom;Apartamento;158180,72;37680;;;2025;2025
av arlindo dos oito baixos;179;apto 904 bloco a;215230,75;Dois Unidos;Recife;PE;2025;7321,18;61,97;0,00258;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-15;Bom;Apartamento;137649,76;37680;;;2025;2025
av arlindo dos oito baixos;179;apto 905 bloco a;210898,59;Dois Unidos;Recife;PE;2025;7321,18;61,97;0,00258;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-27;Bom;Apartamento;147686,60;37680;;;2025;2025
av arlindo dos oito baixos;179;apto 907 bloco a;223000,00;Dois Unidos;Recife;PE;2025;7321,18;61,57;0,00257;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-26;Bom;Apartamento;137439,64;37680;;;2025;2025
av arlindo dos oito baixos;179;apto 908 bloco a;223000,00;Dois Unidos;Recife;PE;2025;7321,18;61,97;0,00258;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-23;Bom;Apartamento;162677,91;37680;;;2025;2025
av arlindo dos oito baixos;179;apto 909 bloco a;223000,00;Dois Unidos;Recife;PE;2025;7321,18;62,13;0,00259;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-26;Bom;Apartamento;130532,40;37680;;;2025;2025
av arlindo dos oito baixos;179;apto 910 bloco a;223000,00;Dois Unidos;Recife;PE;2025;7321,18;61,57;0,00257;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-26;Bom;Apartamento;147824,61;37680;;;2025;2025
av arlindo dos oito baixos;179;apto 911 bloco a;223000,00;Dois Unidos;Recife;PE;2025;7321,18;61,96;0,00258;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-22;Bom;Apartamento;136392,02;37680;;;2025;2025
av arlindo dos oito baixos;179;apto 913 bloco a;223000,00;Dois Unidos;Recife;PE;2025;7321,18;61,57;0,00257;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-22;Bom;Apartamento;144992,62;37680;;;2025;2025
av arlindo dos oito baixos;179;apto 914 bloco a;221435,51;Dois Unidos;Recife;PE;2025;7321,18;61,97;0,00258;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-16;Bom;Apartamento;143364,12;37680;;;2025;2025
av arlindo dos oito baixos;179;apto 1004 bloco a;218021,96;Dois Unidos;Recife;PE;2025;7321,18;61,97;0,00258;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-15;Bom;Apartamento;138328,96;37680;;;2025;2025
av arlindo dos oito baixos;179;apto 1005 bloco a;217748,32;Dois Unidos;Recife;PE;2025;7321,18;61,97;0,00258;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-19;Bom;Apartamento;119333,85;37680;;;2025;2025
av arlindo dos oito baixos;179;apto 1006 bloco a;223000,00;Dois Unidos;Recife;PE;2025;7321,18;61,57;0,00257;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-26;Bom;Apartamento;116627,90;37680;;;2025;2025
av arlindo dos oito baixos;179;apto 1007 bloco a;223000,00;Dois Unidos;Recife;PE;2025;7321,18;61,57;0,00257;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-30;Bom;Apartamento;178399,96;37680;;;2025;2025
av arlindo dos oito baixos;179;apto 1008 bloco a;223000,00;Dois Unidos;Recife;PE;2025;7321,18;61,97;0,00258;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-22;Bom;Apartamento;119164,43;37680;;;2025;2025
av arlindo dos oito baixos;179;apto 1009 bloco a;223000,00;Dois Unidos;Recife;PE;2025;7321,18;62,13;0,00259;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-26;Bom;Apartamento;116405,99;37680;;;2025;2025
av arlindo dos oito baixos;179;apto 1011 bloco a;217671,02;Dois Unidos;Recife;PE;2025;7321,18;61,96;0,00258;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-15;Bom;Apartamento;117973,95;37680;;;2025;2025
av arlindo dos oito baixos;179;apto 1012 bloco a;214387,93;Dois Unidos;Recife;PE;2025;7321,18;61,96;0,00258;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-22;Bom;Apartamento;128002,73;37680;;;2025;2025
av arlindo dos oito baixos;179;apto 1013 bloco a;223000,00;Dois Unidos;Recife;PE;2025;7321,18;61,57;0,00257;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-23;Bom;Apartamento;127907,11;37680;;;2025;2025
av arlindo dos oito baixos;179;apto 1104 bloco a;216435,14;Dois Unidos;Recife;PE;2025;7321,18;61,97;0,00258;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-19;Bom;Apartamento;135556,82;37680;;;2025;2025
av arlindo dos oito baixos;179;apto 1105 bloco a;223000,00;Dois Unidos;Recife;PE;2025;7321,18;61,97;0,00258;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-23;Bom;Apartamento;109214,81;37680;;;2025;2025
av arlindo dos oito baixos;179;apto 1106 bloco a;223000,00;Dois Unidos;Recife;PE;2025;7321,18;61,57;0,00257;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-26;Bom;Apartamento;153214,12;37680;;;2025;2025
av arlindo dos oito baixos;179;apto 1107 bloco a;223000,00;Dois Unidos;Recife;PE;2025;7321,18;61,57;0,00257;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-06-03;Bom;Apartamento;178399,96;37680;;;2025;2025
av arlindo dos oito baixos;179;apto 1111 bloco a;223000,00;Dois Unidos;Recife;PE;2025;7321,18;61,96;0,00258;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-26;Bom;Apartamento;133170,10;37680;;;2025;2025
av arlindo dos oito baixos;179;apto 1112 bloco a;223000,00;Dois Unidos;Recife;PE;2025;7321,18;61,96;0,00258;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-19;Bom;Apartamento;142367,01;37680;;;2025;2025
av arlindo dos oito baixos;179;apto 1113 bloco a;212181,09;Dois Unidos;Recife;PE;2025;7321,18;61,57;0,00257;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-20;Bom;Apartamento;129598,29;37680;;;2025;2025
av arlindo dos oito baixos;179;apto 1114 bloco a;223000,00;Dois Unidos;Recife;PE;2025;7321,18;61,97;0,00258;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-26;Bom;Apartamento;124836,10;37680;;;2025;2025
av arlindo dos oito baixos;179;apto 1204 bloco a;233000,00;Dois Unidos;Recife;PE;2025;7321,18;73,74;0,00266;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-06-04;Bom;Apartamento;121696,40;37680;;;2025;2025
av arlindo dos oito baixos;179;apto 1205 bloco a;223000,00;Dois Unidos;Recife;PE;2025;7321,18;61,97;0,00258;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-22;Bom;Apartamento;121333,72;37680;;;2025;2025
av arlindo dos oito baixos;179;apto 1210 bloco a;223000,00;Dois Unidos;Recife;PE;2025;7321,18;61,57;0,00257;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-06-04;Bom;Apartamento;153343,35;37680;;;2025;2025
av arlindo dos oito baixos;179;apto 1211 bloco a;223000,00;Dois Unidos;Recife;PE;2025;7321,18;61,96;0,00258;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-26;Bom;Apartamento;130038,83;37680;;;2025;2025
av arlindo dos oito baixos;179;apto 1305 bloco a;209000,00;Dois Unidos;Recife;PE;2025;7321,18;61,97;0,00258;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-26;Bom;Apartamento;149696,22;37680;;;2025;2025
av arlindo dos oito baixos;179;apto 1311 bloco a;223000,00;Dois Unidos;Recife;PE;2025;7321,18;61,96;0,00258;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-28;Bom;Apartamento;119896,72;37680;;;2025;2025
av arlindo dos oito baixos;179;apto 1404 bloco a;233000,00;Dois Unidos;Recife;PE;2025;7321,18;73,74;0,00266;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-28;Bom;Apartamento;147879,58;37680;;;2025;2025
av arlindo dos oito baixos;179;apto 1405 bloco a;218256,49;Dois Unidos;Recife;PE;2025;7321,18;61,97;0,00258;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-19;Bom;Apartamento;130248,49;37680;;;2025;2025
av arlindo dos oito baixos;179;apto 1406 bloco a;209000,00;Dois Unidos;Recife;PE;2025;7321,18;61,57;0,00257;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-20;Bom;Apartamento;117792,30;37680;;;2025;2025
av arlindo dos oito baixos;179;apto 1407 bloco a;213820,84;Dois Unidos;Recife;PE;2025;7321,18;61,57;0,00257;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-22;Bom;Apartamento;147615,84;37680;;;2025;2025
av arlindo dos oito baixos;179;apto 1409 bloco a;223000,00;Dois Unidos;Recife;PE;2025;7321,18;62,13;0,00259;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-27;Bom;Apartamento;138111,19;37680;;;2025;2025
av arlindo dos oito baixos;179;apto 1410 bloco a;223000,00;Dois Unidos;Recife;PE;2025;7321,18;61,57;0,00257;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-20;Bom;Apartamento;129518,89;37680;;;2025;2025
av arlindo dos oito baixos;179;apto 1411 bloco a;214044,18;Dois Unidos;Recife;PE;2025;7321,18;61,96;0,00258;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-16;Bom;Apartamento;152308,18;37680;;;2025;2025
av arlindo dos oito baixos;179;apto 806 bloco b;223000,00;Dois Unidos;Recife;PE;2025;7321,18;61,97;0,00258;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-06-03;Bom;Apartamento;178400,00;37680;;;2025;2025
av hildebrando de vasconcelos;1120;apto 7 bloco a;212000,00;Dois Unidos;Recife;PE;2024;7809,63;61,32;0,00238;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-04-07;Bom;Apartamento;154664,41;29076;;;2025;2025
av hildebrando de vasconcelos;1120;apto 7 bloco a;212000,00;Dois Unidos;Recife;PE;2024;7809,63;61,32;0,00238;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-04-10;Bom;Apartamento;154664,41;29076;;;2025;2025
av hildebrando de vasconcelos;1120;apto 12 bloco a;213000,00;Dois Unidos;Recife;PE;2024;7809,63;61,71;0,0024;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-04-07;Bom;Apartamento;123426,18;29076;;;2025;2025
av hildebrando de vasconcelos;1120;apto 110 bloco b;210753,06;Dois Unidos;Recife;PE;2024;7809,63;61,32;0,00238;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-01-22;Bom;Apartamento;129162,76;29076;;;2025;2025
av hildebrando de vasconcelos;1120;apto 202 bloco b;215259,00;Dois Unidos;Recife;PE;2024;7809,63;61,32;0,00238;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-01-17;Bom;Apartamento;136557,00;29076;;;2025;2025
av hildebrando de vasconcelos;1120;apto 709 bloco b;216354,85;Dois Unidos;Recife;PE;2024;7809,63;61,88;0,0024;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-01-17;Bom;Apartamento;118591,09;29076;;;2025;2025
av hildebrando de vasconcelos;1120;apto 911 bloco b;217408,16;Dois Unidos;Recife;PE;2024;7809,63;61,71;0,0024;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-01-17;Bom;Apartamento;106218,98;29076;;;2025;2025
av hildebrando de vasconcelos;1120;apto 1114 bloco b;229000,00;Dois Unidos;Recife;PE;2024;7809,63;73,49;0,00247;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-01-17;Bom;Apartamento;183199,98;29076;;;2025;2025
av hildebrando de vasconcelos;1120;apto 1206 bloco b;213854,23;Dois Unidos;Recife;PE;2024;7809,63;61,32;0,00238;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-01-22;Bom;Apartamento;120773,23;29076;;;2025;2025
av hildebrando de vasconcelos;1120;apto 1207 bloco b;217754,81;Dois Unidos;Recife;PE;2024;7809,63;61,32;0,00238;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-01-15;Bom;Apartamento;153501,55;29076;;;2025;2025
