logradouro;numero;complemento;valor_avaliacao;bairro;ano_construcao;area_terreno;area_construida;fracao_ideal;padrao_acabamento;tipo_construcao;tipo_ocupacao;data_transacao;estado_conservacao;tipo_imovel;valores_financiados_sfh;cod_logradouro;latitude;longitude;ano;year;mes_transacao;ano_transacao;idade_imovel;valor_por_m2;tem_financiamento_sfh;categoria_valor;categoria_area;tem_coordenadas
rua tenente agripino;56;apto 4;274000.0;Campo Grande;1977;360.0;105.3;0.25;Simples;Apartamento <= 4 Pavimentos;RESIDENCIAL;2024-03-01;Bom;Apartamento;192000.0;1309;-8.029044;-34.882732;2024;2024;3;2024;47;2602.0892687559353;1;Medium-Low;Large;1
rua oliveira fonseca;159;apto 1302 edf bruxelas;347000.0;Campo Grande;2020;960.0;93.46;0.01922;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-05-20;Bom;Apartamento;245000.0;47473;;;2024;2024;5;2024;4;3712.818317997004;1;Medium-Low;Medium;0
rua oliveira fonseca;159;apto 504 edf bruxelas;385000.0;Campo Grande;2020;960.0;93.51;0.01923;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-08-09;Bom;Apartamento;310000.0;47473;;;2024;2024;8;2024;4;4117.206715859266;1;Medium-High;Medium;0
rua oliveira fonseca;159;apto 1303 edf bruxelas;310000.0;Campo Grande;2020;960.0;93.51;0.01923;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-07-26;Bom;Apartamento;0.0;47473;;;2024;2024;7;2024;4;3315.1534595230455;0;Medium-Low;Medium;0
rua jeronimo vilela;272;apto 1b bloco bb;170000.0;Campo Grande;1982;1921.96;69.72;0.02499;Médio;Apartamento <= 4 Pavimentos;RESIDENCIAL;2024-09-27;Bom;Apartamento;0.0;33138;-8.029738;-34.88143;2024;2024;9;2024;42;2438.324727481354;0;Low;Medium;1
rua jeronimo vilela;272;apto 2a bloco ba;170000.0;Campo Grande;1982;1921.96;69.72;0.02499;Médio;Apartamento <= 4 Pavimentos;RESIDENCIAL;2024-08-27;Bom;Apartamento;0.0;33138;-8.029738;-34.88143;2024;2024;8;2024;42;2438.324727481354;0;Low;Medium;1
av correia de brito;1040;SEM COMPLEMENTO;300000.0;Campo Grande;1946;348.5;113.92;1.0;Simples;Casa;RESIDENCIAL;2024-03-06;Bom;Casa;0.0;17698;-8.029991;-34.876334;2024;2024;3;2024;78;2633.4269662921347;0;Medium-Low;Large;1
rua padre luiz da gra;195;SEM COMPLEMENTO;650000.0;Campo Grande;1946;228.0;180.09;1.0;Simples;Casa;RESIDENCIAL;2024-09-23;Bom;Casa;0.0;39837;-8.030184;-34.876582;2024;2024;9;2024;78;3609.30645788217;0;High;Large;1
rua padre luiz da gra;167;loja junt;360000.0;Campo Grande;1999;160.0;138.1;1.0;Simples;Loja <= 4 Pavimentos;COMERCIAL SEM LIXO ORGANICO;2024-08-14;Bom;Loja;0.0;39837;-8.03048;-34.876531;2024;2024;8;2024;25;2606.806661839247;0;Medium-High;Large;1
rua bianor de oliveira;321;SEM COMPLEMENTO;270000.0;Campo Grande;1946;200.0;111.7;1.0;Simples;Casa;RESIDENCIAL;2024-04-16;Bom;Casa;0.0;11487;-8.030699;-34.876636;2024;2024;4;2024;78;2417.1888988361684;0;Medium-Low;Large;1
rua dr machado;434;apto 0202 edf lusitânia;280000.0;Campo Grande;1978;1275.0;170.77;0.06001;Médio;Apartamento <= 4 Pavimentos;RESIDENCIAL;2024-06-25;Bom;Apartamento;218000.0;40550;-8.029786;-34.882345;2024;2024;6;2024;46;1639.6322539087662;1;Medium-Low;Large;1
rua dr machado;434;apto 0303 edf lusitânia;275000.0;Campo Grande;1978;1275.0;132.79;0.04666;Médio;Apartamento <= 4 Pavimentos;RESIDENCIAL;2024-06-25;Bom;Apartamento;220000.0;40550;-8.029786;-34.882345;2024;2024;6;2024;46;2070.9390767377063;1;Medium-Low;Large;1
rua voluntarios da patria;228;SEM COMPLEMENTO;250000.0;Campo Grande;1942;160.0;131.11;1.0;Simples;Casa;RESIDENCIAL;2024-05-08;Bom;Casa;0.0;65390;-8.030137;-34.882965;2024;2024;5;2024;82;1906.7958203035616;0;Medium-Low;Large;1
rua coelho neto;161;apto 0103 edf maria mendes;220000.0;Campo Grande;2003;720.0;89.0;0.04957;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-07-10;Bom;Apartamento;0.0;17078;-8.030638;-34.877977;2024;2024;7;2024;21;2471.9101123595506;0;Low;Medium;1
rua barao de vera cruz;236;apto 304 edf costa victoria;492482.99;Campo Grande;2023;1228.65;160.69;0.0282;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-01-15;Bom;Apartamento;357600.0;64122;-8.030337;-34.884041;2024;2024;1;2024;1;3064.8017300392057;1;Medium-High;Large;1
rua barao de vera cruz;236;apto 903 edf costa victoria;356345.17;Campo Grande;2023;1228.65;122.22;0.02197;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-07-24;Bom;Apartamento;0.0;64122;-8.030337;-34.884041;2024;2024;7;2024;1;2915.604401898216;0;Medium-High;Large;1
rua barao de vera cruz;236;apto 602 edf costa victoria;370000.0;Campo Grande;2023;1228.65;122.23;0.02197;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-01-01;Bom;Apartamento;255045.9;64122;-8.030337;-34.884041;2024;2024;1;2024;1;3027.0800949030513;1;Medium-High;Large;1
rua barao de vera cruz;236;apto 602 edf costa victoria;350110.95;Campo Grande;2023;1228.65;122.23;0.02197;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-01-05;Bom;Apartamento;0.0;64122;-8.030337;-34.884041;2024;2024;1;2024;1;2864.361858790804;0;Medium-Low;Large;1
rua barao de vera cruz;236;apto 1002 edf costa victoria;400000.0;Campo Grande;2023;1228.65;122.22;0.02197;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-03-20;Bom;Apartamento;274523.85;64122;-8.030337;-34.884041;2024;2024;3;2024;1;3272.7867779414173;1;Medium-High;Large;1
rua barao de vera cruz;236;apto 503 edf costa victoria;348057.21;Campo Grande;2023;1228.65;122.22;0.02197;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-01-24;Bom;Apartamento;0.0;64122;-8.030337;-34.884041;2024;2024;1;2024;1;2847.792587137948;0;Medium-Low;Large;1
rua barao de vera cruz;236;apto 501 edf costa victoria;486675.5;Campo Grande;2023;1228.65;160.69;0.0282;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-03-25;Bom;Apartamento;364719.06;64122;-8.030337;-34.884041;2024;2024;3;2024;1;3028.6607754060615;1;Medium-High;Large;1
rua barao de vera cruz;236;apto 902 edf costa victoria;356345.17;Campo Grande;2023;1228.65;122.22;0.02197;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-02-06;Bom;Apartamento;242749.01;64122;-8.030337;-34.884041;2024;2024;2;2024;1;2915.604401898216;1;Medium-High;Large;1
rua barao de vera cruz;236;apto 1003 edf costa victoria;390000.0;Campo Grande;2023;1228.65;122.22;0.02197;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-02-01;Bom;Apartamento;290500.0;64122;-8.030337;-34.884041;2024;2024;2;2024;1;3190.967108492882;1;Medium-High;Large;1
rua barao de vera cruz;236;apto 803 edf costa victoria;354254.86;Campo Grande;2023;1228.65;122.23;0.02197;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-07-04;Bom;Apartamento;272000.0;64122;-8.030337;-34.884041;2024;2024;7;2024;1;2898.2644195369385;1;Medium-Low;Large;1
rua barao de vera cruz;236;apto 202 edf costa victoria;350000.0;Campo Grande;2023;1228.65;122.22;0.02197;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-07-17;Bom;Apartamento;189299.12;64122;-8.030337;-34.884041;2024;2024;7;2024;1;2863.68843069874;1;Medium-Low;Large;1
rua barao de vera cruz;236;apto 204 edf costa victoria;438413.4;Campo Grande;2023;1228.65;160.69;0.0282;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-02-03;Bom;Apartamento;0.0;64122;-8.030337;-34.884041;2024;2024;2;2024;1;2728.3178791461823;0;Medium-High;Large;1
rua barao de vera cruz;236;apto 303 edf costa victoria;343985.8;Campo Grande;2023;1228.65;122.22;0.02197;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-01-11;Bom;Apartamento;223367.59;64122;-8.030337;-34.884041;2024;2024;1;2024;1;2814.480445099002;1;Medium-Low;Large;1
rua barao de vera cruz;236;apto 301 edf costa victoria;451000.0;Campo Grande;2023;1228.65;160.69;0.0282;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-02-26;Bom;Apartamento;330000.0;64122;-8.030337;-34.884041;2024;2024;2;2024;1;2806.6463376688034;1;Medium-High;Large;1
rua barao de vera cruz;236;apto 502 edf costa victoria;360000.0;Campo Grande;2023;1228.65;122.23;0.02197;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-04-01;Bom;Apartamento;281454.09;64122;-8.030337;-34.884041;2024;2024;4;2024;1;2945.2671193651313;1;Medium-High;Large;1
rua barao de vera cruz;236;apto 901 edf costa victoria;467000.0;Campo Grande;2023;1228.65;160.69;0.0282;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-05-13;Bom;Apartamento;235793.14;64122;-8.030337;-34.884041;2024;2024;5;2024;1;2906.2169394486277;1;Medium-High;Large;1
rua barao de vera cruz;236;apto 802 edf costa victoria;359000.0;Campo Grande;2023;1228.65;122.23;0.02197;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-07-08;Bom;Apartamento;258000.0;64122;-8.030337;-34.884041;2024;2024;7;2024;1;2937.085821811339;1;Medium-High;Large;1
rua manuel de barros lima;173;apto 202 edf berna;329258.74;Campo Grande;2015;960.0;115.35;0.02283;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-04-30;Bom;Apartamento;252000.0;41408;-8.031115;-34.87987;2024;2024;4;2024;9;2854.4320762895536;1;Medium-Low;Large;1
rua manuel de barros lima;173;apto 502 edf berna;335121.65;Campo Grande;2015;960.0;115.35;0.02283;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-09-09;Bom;Apartamento;200000.0;41408;-8.031115;-34.87987;2024;2024;9;2024;9;2905.2592110966625;1;Medium-Low;Large;1
rua manuel de barros lima;173;apto 504 edf berna;350000.0;Campo Grande;2015;960.0;114.23;0.02261;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-03-12;Bom;Apartamento;143193.18;41408;-8.031115;-34.87987;2024;2024;3;2024;9;3063.993696927252;1;Medium-Low;Large;1
rua manuel de barros lima;173;apto 1001 edf berna;342081.49;Campo Grande;2015;960.0;114.23;0.02261;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-10-16;Bom;Apartamento;0.0;41408;-8.031115;-34.87987;2024;2024;10;2024;9;2994.672940558522;0;Medium-Low;Large;1
rua manuel de barros lima;153;apto 306 edf. norma afonso;295388.85;Campo Grande;2016;960.0;102.82;0.02387;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-07-04;Bom;Apartamento;150000.0;41408;-8.031144;-34.880087;2024;2024;7;2024;8;2872.873468196849;1;Medium-Low;Large;1
rua manoel de barros lima;153;apto 104 edf. norma afonso;283644.59;Campo Grande;2016;960.0;99.61;0.02313;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-06-18;Bom;Apartamento;0.0;41408;-8.031144;-34.880087;2024;2024;6;2024;8;2847.551350266038;0;Medium-Low;Medium;1
rua mario sete;176;apto 1102 edf ocean breeze;325000.0;Campo Grande;2013;853.2;104.53;0.03125;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-12-19;Bom;Apartamento;246258.34;43168;-8.030643;-34.880314;2024;2024;12;2024;11;3109.1552664306896;1;Medium-Low;Large;1
rua mario sete;176;apto 401 edf ocean breeze;311899.75;Campo Grande;2013;853.2;104.53;0.03125;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-11-26;Bom;Apartamento;0.0;43168;-8.030643;-34.880314;2024;2024;11;2024;11;2983.8300009566633;0;Medium-Low;Large;1
rua mario sete;176;apto 1002 edf ocean breeze;341674.2;Campo Grande;2013;853.2;104.53;0.03125;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-05-14;Bom;Apartamento;272000.0;43168;-8.030643;-34.880314;2024;2024;5;2024;11;3268.6711948722855;1;Medium-Low;Large;1
rua mario sete;176;apto 101 edf ocean breeze;306443.1;Campo Grande;2013;853.2;104.53;0.03125;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-07-04;Bom;Apartamento;60000.0;43168;-8.030643;-34.880314;2024;2024;7;2024;11;2931.6282406964506;1;Medium-Low;Large;1
rua mario sete;176;apto 202 edf ocean breeze;308251.29;Campo Grande;2013;853.2;104.53;0.03125;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-05-10;Bom;Apartamento;0.0;43168;-8.030643;-34.880314;2024;2024;5;2024;11;2948.926528269396;0;Medium-Low;Large;1
rua mario sete;176;apto 202 edf ocean breeze;385000.0;Campo Grande;2013;853.2;104.53;0.03125;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-08-14;Bom;Apartamento;308000.0;43168;-8.030643;-34.880314;2024;2024;8;2024;11;3683.15316177174;1;Medium-High;Large;1
rua mario sete;176;apto 802 edf ocean breeze;355000.0;Campo Grande;2013;853.2;104.53;0.03125;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-11-26;Bom;Apartamento;205000.0;43168;-8.030643;-34.880314;2024;2024;11;2024;11;3396.154214101215;1;Medium-Low;Large;1
rua prudente de moraes;162;SEM COMPLEMENTO;182000.0;Campo Grande;1944;208.0;84.08;1.0;Simples;Casa;RESIDENCIAL;2024-05-22;Mau;Casa;0.0;52752;-8.031591;-34.885221;2024;2024;5;2024;80;2164.605137963844;0;Low;Medium;1
rua tenente guimaraes;82;SEM COMPLEMENTO;330000.0;Campo Grande;1997;319.0;115.77;1.0;Simples;Casa;RESIDENCIAL;2024-05-14;Bom;Casa;0.0;28320;-8.031355;-34.87814;2024;2024;5;2024;27;2850.4793988079814;0;Medium-Low;Large;1
est de belem;1159;loja 1;92545.0;Campo Grande;1982;684.73;39.1;0.11217;Simples;Loja <= 4 Pavimentos;COMERCIAL SEM LIXO ORGANICO;2024-07-01;Bom;Loja;0.0;10650;-8.031765;-34.881736;2024;2024;7;2024;42;2366.8797953964195;0;Low;Small;1
est de belem;1159;loja 0009;92545.0;Campo Grande;1982;684.73;36.0;0.10328;Simples;Loja <= 4 Pavimentos;COMERCIAL SEM LIXO ORGANICO;2024-07-01;Bom;Loja;0.0;10650;-8.031765;-34.881736;2024;2024;7;2024;42;2570.6944444444443;0;Low;Small;1
est de belem;1065;apto 0102 edf cidade de belém;297638.64;Campo Grande;1980;812.07;150.63;0.07896;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-07-09;Bom;Apartamento;220000.0;10650;-8.032037;-34.882516;2024;2024;7;2024;44;1975.9585739892452;1;Medium-Low;Large;1
rua voluntarios da patria;54;apto 0501 bloco b;338000.0;Campo Grande;1983;1540.2;147.32;0.03434;Simples;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-02-15;Bom;Apartamento;212000.0;65390;-8.031734;-34.882579;2024;2024;2;2024;41;2294.325278305729;1;Medium-Low;Large;1
est de belem;1273;SEM COMPLEMENTO;900000.0;Campo Grande;1980;714.0;321.6;1.0;Médio;Casa;COMERCIAL COM LIXO ORGANICO;2024-04-16;Bom;Casa;0.0;10650;-8.031966;-34.880677;2024;2024;4;2024;44;2798.507462686567;0;High;Extra Large;1
est de belem;1251;SEM COMPLEMENTO;1746000.0;Campo Grande;1991;774.0;684.0;1.0;Médio;Loja <= 4 Pavimentos;COMERCIAL COM LIXO ORGANICO;2024-05-15;Bom;Loja;0.0;10650;-8.03195;-34.880831;2024;2024;5;2024;33;2552.6315789473683;0;High;Extra Large;1
rua coronel bento magalhaes;95;galpao 95;838649.56;Campo Grande;1998;591.84;591.84;1.0;Médio;Galpão;COMERCIAL COM LIXO ORGANICO;2024-01-22;Bom;Galpão;0.0;11061;-8.032928;-34.876174;2024;2024;1;2024;26;1417.020748851041;0;High;Extra Large;1
rua voluntarios da patria;71;apto 102 edf flor de macambira;325000.0;Campo Grande;2012;904.0;113.46;0.01928;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-07-30;Bom;Apartamento;0.0;65390;-8.031627;-34.883073;2024;2024;7;2024;12;2864.4456196016217;0;Medium-Low;Large;1
rua voluntarios da patria;71;apto 103 edf flor de macambira;355000.0;Campo Grande;2012;904.0;116.33;0.01977;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-08-02;Bom;Apartamento;255000.0;65390;-8.031627;-34.883073;2024;2024;8;2024;12;3051.663371443308;1;Medium-Low;Large;1
rua voluntarios da patria;71;apto 602 edf flor de macambira;329132.06;Campo Grande;2012;904.0;113.46;0.01928;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-12-03;Bom;Apartamento;0.0;65390;-8.031627;-34.883073;2024;2024;12;2024;12;2900.864269346025;0;Medium-Low;Large;1
rua voluntarios da patria;71;apto 602 edf flor de macambira;329132.06;Campo Grande;2012;904.0;113.46;0.01928;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-04-04;Bom;Apartamento;0.0;65390;-8.031627;-34.883073;2024;2024;4;2024;12;2900.864269346025;0;Medium-Low;Large;1
rua voluntarios da patria;71;apto 1603 edf flor de macambira;357086.39;Campo Grande;2012;904.0;116.33;0.01977;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-04-09;Bom;Apartamento;0.0;65390;-8.031627;-34.883073;2024;2024;4;2024;12;3069.598469870197;0;Medium-High;Large;1
rua marques de abrantes;90;casa 0017;275000.0;Campo Grande;1974;2013.0;118.5;0.05377;Simples;Casa;RESIDENCIAL;2024-06-10;Bom;Casa;0.0;361;-8.0319;-34.884517;2024;2024;6;2024;50;2320.675105485232;0;Medium-Low;Large;1
rua goncalves dias;179;apto 1504 edf castelo de ravena;280000.0;Campo Grande;2018;1795.31;94.41;0.01315;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-04-04;Bom;Apartamento;0.0;27103;;;2024;2024;4;2024;6;2965.787522508209;0;Medium-Low;Medium;0
rua goncalves dias;179;apto 1403 edf castelo de ravena;310000.0;Campo Grande;2018;1795.31;94.43;0.01315;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-07-24;Bom;Apartamento;239027.39;27103;;;2024;2024;7;2024;6;3282.855024886159;1;Medium-Low;Medium;0
rua goncalves dias;179;apto 901 edf castelo de ravena;290000.0;Campo Grande;2018;1795.31;94.41;0.01315;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-12-02;Bom;Apartamento;0.0;27103;;;2024;2024;12;2024;6;3071.7085054549307;0;Medium-Low;Medium;0
rua goncalves dias;179;apto 1703 edf castelo de ravena;315000.0;Campo Grande;2018;1795.31;94.43;0.01315;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-10-16;Bom;Apartamento;194360.13;27103;;;2024;2024;10;2024;6;3335.8042994810967;1;Medium-Low;Medium;0
rua goncalves dias;179;apto 303 edf castelo de ravena;310000.0;Campo Grande;2018;1795.31;94.43;0.01315;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-06-12;Bom;Apartamento;0.0;27103;;;2024;2024;6;2024;6;3282.855024886159;0;Medium-Low;Medium;0
rua goncalves dias;100;apto 302 edf tiago onofre;293022.16;Campo Grande;2011;944.49;109.23;0.04136;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-06-10;Bom;Apartamento;0.0;27103;-8.033111;-34.878021;2024;2024;6;2024;13;2682.6161310995144;0;Medium-Low;Large;1
rua goncalves dias;100;apto 502 edf tiago onofre;300000.0;Campo Grande;2011;944.49;109.23;0.04136;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-05-21;Bom;Apartamento;0.0;27103;-8.033111;-34.878021;2024;2024;5;2024;13;2746.4982147761602;0;Medium-Low;Large;1
rua n s da gloria;161;SEM COMPLEMENTO;300000.0;Campo Grande;1947;225.0;171.29;1.0;Simples;Casa;RESIDENCIAL;2024-02-28;Bom;Casa;0.0;26735;-8.033646;-34.878262;2024;2024;2;2024;77;1751.415727713235;0;Medium-Low;Large;1
rua sao felix;241;SEM COMPLEMENTO;460000.0;Campo Grande;1939;156.0;191.9;1.0;Simples;Casa;RESIDENCIAL;2024-12-26;Bom;Casa;0.0;23930;-8.034482;-34.878749;2024;2024;12;2024;85;2397.081813444502;0;Medium-High;Large;1
est de belem;1000;apto 602 bloco b;486640.04;Campo Grande;2024;12569.48;119.61;0.00158;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-07-12;Bom;Apartamento;380650.46;10650;;;2024;2024;7;2024;0;4068.5564752111027;1;Medium-High;Large;0
est de belem;1000;apto 907 bloco b;500398.98;Campo Grande;2024;12569.48;119.61;0.00158;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-08-06;Bom;Apartamento;400319.18;10650;;;2024;2024;8;2024;0;4183.588161524956;1;Medium-High;Large;0
est de belem;1000;apto 1704 bloco b;528631.24;Campo Grande;2024;12569.48;121.46;0.00161;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-08-05;Bom;Apartamento;430105.77;10650;;;2024;2024;8;2024;0;4352.307261649926;1;Medium-High;Large;0
est de belem;1000;apto 2701 bloco b;602800.69;Campo Grande;2024;12569.48;134.94;0.00172;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-08-06;Bom;Apartamento;479228.38;10650;;;2024;2024;8;2024;0;4467.17570772195;1;High;Large;0
est de belem;1000;apto 3607 bloco b;569647.91;Campo Grande;2024;12569.48;119.61;0.00158;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-07-16;Bom;Apartamento;228242.0;10650;;;2024;2024;7;2024;0;4762.544185268791;1;Medium-High;Large;0
est de belem;1000;apto 2008 bloco b;530642.01;Campo Grande;2024;12569.48;121.46;0.00161;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-04-16;Bom;Apartamento;408398.12;10650;;;2024;2024;4;2024;0;4368.862259179978;1;Medium-High;Large;0
est de belem;1000;apto 2405 bloco b;599040.0;Campo Grande;2024;12569.48;121.46;0.00161;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-12-11;Bom;Apartamento;460856.03;10650;;;2024;2024;12;2024;0;4931.994072122509;1;High;Large;0
est de belem;1000;apto 303 bloco b;485080.64;Campo Grande;2024;12569.48;119.61;0.00158;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-05-13;Bom;Apartamento;345502.4;10650;;;2024;2024;5;2024;0;4055.519103753867;1;Medium-High;Large;0
est de belem;1000;apto 2206 bloco b;524608.89;Campo Grande;2024;12569.48;119.61;0.00158;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-12-06;Bom;Apartamento;509215.09;10650;;;2024;2024;12;2024;0;4385.995234512165;1;Medium-High;Large;0
est de belem;1000;apto 3001 bloco b;613534.41;Campo Grande;2024;12569.48;134.94;0.00172;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-05-13;Bom;Apartamento;459933.0;10650;;;2024;2024;5;2024;0;4546.720097821254;1;High;Large;0
est de belem;1000;apto 3001 bloco b;613534.41;Campo Grande;2024;12569.48;134.94;0.00172;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-04-16;Bom;Apartamento;459933.0;10650;;;2024;2024;4;2024;0;4546.720097821254;1;High;Large;0
est de belem;1000;apto 3007 bloco b;549890.4;Campo Grande;2024;12569.48;119.61;0.00158;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-12-27;Bom;Apartamento;275035.2;10650;;;2024;2024;12;2024;0;4597.361424630048;1;Medium-High;Large;0
est de belem;1000;apto 306 bloco b;478915.59;Campo Grande;2024;12569.48;119.61;0.00158;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-05-13;Bom;Apartamento;310744.17;10650;;;2024;2024;5;2024;0;4003.9761725608228;1;Medium-High;Large;0
est de belem;1000;apto 605 bloco b;502067.16;Campo Grande;2024;12569.48;121.46;0.00161;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-04-16;Bom;Apartamento;162826.0;10650;;;2024;2024;4;2024;0;4133.600856248971;1;Medium-High;Large;0
est de belem;1000;apto 803 bloco b;491789.67;Campo Grande;2024;12569.48;119.61;0.00158;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-04-16;Bom;Apartamento;370443.0;10650;;;2024;2024;4;2024;0;4111.609982442939;1;Medium-High;Large;0
est de belem;1000;apto 1101 bloco b;515349.36;Campo Grande;2024;12569.48;121.46;0.00161;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-05-22;Bom;Apartamento;314334.87;10650;;;2024;2024;5;2024;0;4242.955376255558;1;Medium-High;Large;0
est de belem;1000;apto 1502 bloco b;509813.37;Campo Grande;2024;12569.48;119.61;0.00158;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-04-29;Bom;Apartamento;250289.33;10650;;;2024;2024;4;2024;0;4262.297215951843;1;Medium-High;Large;0
est de belem;1000;apto 1502 bloco b;509813.37;Campo Grande;2024;12569.48;119.61;0.00158;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-05-13;Bom;Apartamento;250289.33;10650;;;2024;2024;5;2024;0;4262.297215951843;1;Medium-High;Large;0
est de belem;1000;apto 1706 bloco b;556007.73;Campo Grande;2024;12569.48;119.61;0.00158;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-05-20;Bom;Apartamento;409723.7;10650;;;2024;2024;5;2024;0;4648.505392525708;1;Medium-High;Large;0
est de belem;1000;apto 1807 bloco b;515717.31;Campo Grande;2024;12569.48;119.61;0.00158;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-05-22;Bom;Apartamento;374245.24;10650;;;2024;2024;5;2024;0;4311.657135690995;1;Medium-High;Large;0
est de belem;1000;apto 206 bloco b;579627.83;Campo Grande;2024;12569.48;119.61;0.00158;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-12-06;Bom;Apartamento;289571.86;10650;;;2024;2024;12;2024;0;4845.981356073907;1;Medium-High;Large;0
est de belem;1000;apto 1906 bloco b;558760.24;Campo Grande;2024;12569.48;119.61;0.00158;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-11-29;Bom;Apartamento;415701.0;10650;;;2024;2024;11;2024;0;4671.517766073071;1;Medium-High;Large;0
est de belem;1000;apto 2507 bloco b;533950.29;Campo Grande;2024;12569.48;119.61;0.00158;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-12-09;Bom;Apartamento;402020.8;10650;;;2024;2024;12;2024;0;4464.094055680964;1;Medium-High;Large;0
est de belem;1000;apto 2907 bloco b;546664.75;Campo Grande;2024;12569.48;119.61;0.00158;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-12-06;Bom;Apartamento;301008.0;10650;;;2024;2024;12;2024;0;4570.39336175905;1;Medium-High;Large;0
est de belem;1000;apto 3604 bloco b;635578.64;Campo Grande;2024;12569.48;134.94;0.00172;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-11-25;Bom;Apartamento;337857.24;10650;;;2024;2024;11;2024;0;4710.083296279829;1;High;Large;0
