logradouro;numero;complemento;valor_avaliacao;bairro;ano_construcao;area_terreno;area_construida;fracao_ideal;padrao_acabamento;tipo_construcao;tipo_ocupacao;data_transacao;estado_conservacao;tipo_imovel;valores_financiados_sfh;cod_logradouro;latitude;longitude;ano;year;mes_transacao;ano_transacao;idade_imovel;valor_por_m2;tem_financiamento_sfh;categoria_valor;categoria_area;tem_coordenadas
rua ricardo salazar;336;apto 0904 edf desb livino de carvalho;280000.0;Madalena;1987;1272.3;102.51;0.02441;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-04-25;Bom;Apartamento;0.0;57452;-8.05657;-34.911845;2025;2025;4;2025;38;2731.4408350404838;0;Medium-Low;Large;1
av caxanga;176;SEM COMPLEMENTO;464329.38;Madalena;1939;210.0;192.0;1.0;Simples;Loja <= 4 Pavimentos;COMERCIAL SEM LIXO ORGANICO;2025-01-29;Bom;Loja;0.0;15903;-8.055843;-34.910705;2025;2025;1;2025;86;2418.3821875;0;Medium-High;Large;1
rua hermogenes de morais;269;apto 1;190000.0;Madalena;1963;388.5;69.0;0.23;Simples;Apartamento <= 4 Pavimentos;RESIDENCIAL;2025-04-22;Bom;Apartamento;0.0;29017;-8.05551;-34.908119;2025;2025;4;2025;62;2753.623188405797;0;Low;Medium;1
av visconde de albuquerque;259;apto 601 edf pedro rodrigues;300000.0;Madalena;2017;971.0;78.36;0.01931;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-04-03;Bom;Apartamento;0.0;1880;-8.055753;-34.907365;2025;2025;4;2025;8;3828.4839203675347;0;Medium-Low;Medium;1
av visconde de albuquerque;185;apto 0803 edf piazza venezia;263000.0;Madalena;2000;1181.18;83.85;0.01975;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-22;Bom;Apartamento;154000.0;1880;-8.05638;-34.9074;2025;2025;5;2025;25;3136.553369111509;1;Medium-Low;Medium;1
av visconde de albuquerque;185;apto 0204 edf piazza venezia;240000.0;Madalena;2000;1181.18;82.62;0.01946;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-04-07;Bom;Apartamento;0.0;1880;-8.05638;-34.9074;2025;2025;4;2025;25;2904.865649963689;0;Low;Medium;1
av visconde de albuquerque;185;apto 0705 edf piazza venezia;330000.0;Madalena;2000;1181.18;87.67;0.02065;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-01-23;Bom;Apartamento;213595.92;1880;-8.05638;-34.9074;2025;2025;1;2025;25;3764.1154328732746;1;Medium-Low;Medium;1
av visconde de albuquerque;53;apto 0501 edf villa maragogi;302671.93;Madalena;1982;722.0;117.54;0.03846;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-03-13;Bom;Apartamento;180000.0;1880;-8.057666;-34.907353;2025;2025;3;2025;43;2575.0547047813507;1;Medium-Low;Large;1
av visconde de albuquerque;53;apto 0103 edf villa maragogi;310111.64;Madalena;1982;722.0;116.42;0.03809;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-01-28;Bom;Apartamento;160300.0;1880;-8.057666;-34.907353;2025;2025;1;2025;43;2663.7316612265936;1;Medium-Low;Large;1
rua hermogenes de morais;200;apto 1202 edf villa teresa;550000.0;Madalena;2025;1121.0;116.1;0.01808;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-06-03;Bom;Apartamento;0.0;29017;;;2025;2025;6;2025;0;4737.295434969854;0;Medium-High;Large;0
rua hermogenes de morais;252;apto 402 edf salomao kelner;725000.0;Madalena;2018;2614.26;160.62;0.01114;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-02-07;Bom;Apartamento;180000.0;29017;;;2025;2025;2;2025;7;4513.759183165234;1;High;Large;0
rua hermogenes de morais;252;apto 1502 edf salomao kelner;680000.0;Madalena;2018;2614.26;160.62;0.01114;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-07;Bom;Apartamento;0.0;29017;;;2025;2025;5;2025;7;4233.59482007222;0;High;Large;0
rua arnaldo bastos;20;apto 305 edf morada capibaribe;350000.0;Madalena;2011;952.1;100.22;0.01707;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-01-31;Bom;Apartamento;0.0;8087;-8.056226;-34.906002;2025;2025;1;2025;14;3492.3169028138095;0;Medium-Low;Large;1
rua arnaldo bastos;20;apto 1503 edf morada capibaribe;275000.0;Madalena;2011;952.1;63.6;0.01083;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-04-15;Bom;Apartamento;0.0;8087;-8.056226;-34.906002;2025;2025;4;2025;14;4323.899371069182;0;Medium-Low;Medium;1
rua arnaldo bastos;20;apto 1304 edf morada capibaribe;300000.0;Madalena;2011;952.1;63.6;0.01083;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-04-29;Bom;Apartamento;0.0;8087;-8.056226;-34.906002;2025;2025;4;2025;14;4716.981132075472;0;Medium-Low;Medium;1
rua arnaldo bastos;56;apto 1403 edf villa benfica;420000.0;Madalena;2016;1236.54;101.71;0.01444;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-03-13;Bom;Apartamento;291200.0;8087;-8.056179;-34.906291;2025;2025;3;2025;9;4129.387474191329;1;Medium-High;Large;1
rua arnaldo bastos;76;apto 905 edf jardins madalena;321144.4;Madalena;2013;780.0;93.63;0.0187;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-02-06;Bom;Apartamento;224978.0;8087;-8.056156;-34.906453;2025;2025;2;2025;12;3429.930577806259;1;Medium-Low;Medium;1
rua arnaldo bastos;76;apto 1001 edf jardins madalena;270000.0;Madalena;2013;780.0;81.34;0.01624;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-04-09;Bom;Apartamento;0.0;8087;-8.056156;-34.906453;2025;2025;4;2025;12;3319.4000491762968;0;Medium-Low;Medium;1
rua arnaldo bastos;76;apto 602 edf jardins madalena;270000.0;Madalena;2013;780.0;81.04;0.01618;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-03-21;Bom;Apartamento;0.0;8087;-8.056156;-34.906453;2025;2025;3;2025;12;3331.6880552813423;0;Medium-Low;Medium;1
av visconde de albuquerque;236;apto 1 edf santa rita;185000.0;Madalena;1968;752.0;58.0;0.08357;Simples;Apartamento <= 4 Pavimentos;RESIDENCIAL;2025-06-01;Bom;Apartamento;0.0;1880;-8.056012;-34.906785;2025;2025;6;2025;57;3189.655172413793;0;Low;Medium;1
rua altinho;62;apto 1403 edf imperial park;393083.58;Madalena;1994;1666.8;115.22;0.01124;Superior;Apartamento > 4 Pavimentos;COMERCIAL COM LIXO ORGANICO;2025-02-27;Bom;Apartamento;0.0;2895;;;2025;2025;2;2025;31;3411.5915639645896;0;Medium-High;Large;0
rua altinho;44;apto 0101 edf vila verdi;280000.0;Madalena;1983;474.6;81.8;0.04642;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-04-25;Bom;Apartamento;0.0;2895;;;2025;2025;4;2025;42;3422.9828850855747;0;Medium-Low;Medium;0
rua altinho;70;apto 502 edf liana;810000.0;Madalena;2012;1404.0;150.13;0.01851;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-12;Bom;Apartamento;0.0;2895;;;2025;2025;5;2025;13;5395.324052487844;0;High;Large;0
rua arlindo gouveia;145;apto 2102 bloco a- maria carmem;1200000.0;Madalena;2013;4993.3;206.25;0.00671;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-01-08;Bom;Apartamento;0.0;7951;;;2025;2025;1;2025;12;5818.181818181818;0;High;Extra Large;0
rua antonio camilo dias;171;apto 503 edf alfredo aguiar;400000.0;Madalena;2005;883.24;126.84;0.02429;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-01-09;Bom;Apartamento;320000.0;5525;;;2025;2025;1;2025;20;3153.5793125197097;1;Medium-High;Large;0
rua antonio camilo dias;81;apto 0101 edf amon rodrigues;900000.0;Madalena;2000;1810.0;291.94;0.0294;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-02-24;Bom;Apartamento;300000.0;5525;;;2025;2025;2;2025;25;3082.8252380626154;1;High;Extra Large;0
rua democrito de souza filho;156;apto 3004 bloco b - maria lara;600000.0;Madalena;2013;4998.6;107.22;0.00326;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-20;Bom;Apartamento;0.0;19259;;;2025;2025;5;2025;12;5595.970900951315;0;High;Large;0
rua democrito de souza filho;156;apto 2701 bloco a - maria lina;860000.0;Madalena;2013;4998.6;141.68;0.00431;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-04-02;Bom;Apartamento;0.0;19259;;;2025;2025;4;2025;12;6070.016939582157;0;High;Large;0
av caxanga;125;apto 401 edf maria manuella - bloco b;537000.0;Madalena;2011;7818.99;128.03;0.00516;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-02-18;Bom;Apartamento;383200.0;15903;-8.056945;-34.910685;2025;2025;2;2025;14;4194.32945403421;1;Medium-High;Large;1
av caxanga;125;apto 603 edf maria eduarda - bloco a;540000.0;Madalena;2011;7818.99;111.87;0.00447;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-04-29;Bom;Apartamento;0.0;15903;-8.056945;-34.910685;2025;2025;4;2025;14;4827.031375703942;0;Medium-High;Large;1
rua ricardo salazar;45;apto 0502 bloco b;283279.29;Madalena;1980;1576.25;114.39;0.01962;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-04-14;Bom;Apartamento;0.0;57452;-8.057939;-34.910009;2025;2025;4;2025;45;2476.434041437188;0;Medium-Low;Large;1
rua arlindo gouveia;39;apto 0119 edf santa maria;150000.0;Madalena;1964;2697.75;58.95;0.01119;Simples;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-04-03;Bom;Apartamento;0.0;7951;-8.057496;-34.90427;2025;2025;4;2025;61;2544.529262086514;0;Low;Medium;1
av general san martin;801;apto 0202 edf sta bárbara;230000.0;Prado;1982;355.0;113.85;0.16666;Simples;Apartamento <= 4 Pavimentos;RESIDENCIAL;2025-04-29;Bom;Apartamento;180000.0;53775;-8.056805;-34.924246;2025;2025;4;2025;43;2020.2020202020203;1;Low;Large;1
rua xavier sobrinho;330;casa 0012;530000.0;Prado;1975;2002.0;107.44;0.1216;Simples;Casa;RESIDENCIAL;2025-02-12;Bom;Casa;412000.0;65498;-8.059495;-34.921372;2025;2025;2;2025;50;4932.985852568876;1;Medium-High;Large;1
rua olivedos;20;apto 2 edf ricardo i;160000.0;Prado;1989;672.0;67.76;0.06278;Médio;Apartamento <= 4 Pavimentos;RESIDENCIAL;2025-02-24;Bom;Apartamento;0.0;47449;-8.057494;-34.918958;2025;2025;2;2025;36;2361.275088547816;0;Low;Medium;1
rua carlos de oliveira filho;196;apto 0102 edf san marcus;231000.0;Prado;1977;366.19;152.63;0.25;Simples;Apartamento <= 4 Pavimentos;RESIDENCIAL;2025-03-13;Bom;Apartamento;125000.0;15075;;;2025;2025;3;2025;48;1513.4639323855074;1;Low;Large;0
rua manoel de arruda camara;201;SEM COMPLEMENTO;550000.0;Prado;1963;314.0;163.0;1.0;Simples;Casa;RESIDENCIAL;2025-04-04;Bom;Casa;0.0;41335;-8.059944;-34.910594;2025;2025;4;2025;62;3374.2331288343557;0;Medium-High;Large;1
rua pandia calogeras;115;apto 1503 edf villarreal;285000.0;Prado;2017;1350.0;99.47;0.01315;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-03-21;Bom;Apartamento;135000.0;48801;;;2025;2025;3;2025;8;2865.185483060219;1;Medium-Low;Medium;0
rua rodrigues de mendonca;80;SEM COMPLEMENTO;680000.0;Prado;1956;462.0;181.62;1.0;Simples;Casa;RESIDENCIAL;2025-01-30;Bom;Casa;0.0;59030;-8.061267;-34.911476;2025;2025;1;2025;69;3744.0810483426935;0;High;Large;1
rua carlos gomes;713;loja 0104 galeria santa edwirges;70000.0;Prado;2000;378.5;25.39;0.08549;Médio;Loja <= 4 Pavimentos;COMERCIAL SEM LIXO ORGANICO;2025-01-15;Bom;Loja;0.0;14982;-8.062068;-34.912759;2025;2025;1;2025;25;2756.9909413154783;0;Low;Small;1
rua nobre de lacerda;202;SEM COMPLEMENTO;950000.0;Madalena;1964;405.0;290.3;1.0;Médio;Casa;RESIDENCIAL;2025-04-22;Bom;Casa;0.0;46400;-8.059551;-34.908919;2025;2025;4;2025;61;3272.476748191526;0;High;Extra Large;1
rua manoel de arruda camara;202;apto 0101 edf antônio brandão;200000.0;Prado;1976;370.5;116.6;0.16666;Simples;Apartamento <= 4 Pavimentos;COMERCIAL SEM LIXO ORGANICO;2025-06-03;Bom;Apartamento;0.0;41335;-8.06029;-34.910669;2025;2025;6;2025;49;1715.2658662092624;0;Low;Large;1
rua manoel de arruda camara;202;apto 0101 edf antônio brandão;200000.0;Prado;1976;370.5;116.6;0.16666;Simples;Apartamento <= 4 Pavimentos;COMERCIAL SEM LIXO ORGANICO;2025-06-03;Bom;Apartamento;0.0;41335;-8.06029;-34.910669;2025;2025;6;2025;49;1715.2658662092624;0;Low;Large;1
rua manoel de arruda camara;202;apto 0201 edf antônio brandão;200000.0;Prado;1976;370.5;116.6;0.16666;Simples;Apartamento <= 4 Pavimentos;RESIDENCIAL;2025-05-08;Bom;Apartamento;0.0;41335;-8.06029;-34.910669;2025;2025;5;2025;49;1715.2658662092624;0;Low;Large;1
rua pandia calogeras;250;apto 1302 edf maria borba;484507.88;Prado;2005;1185.5;174.35;0.02941;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-01-02;Bom;Apartamento;261000.0;48801;-8.0612;-34.910332;2025;2025;1;2025;20;2778.9382277028967;1;Medium-High;Large;1
rua gervasio campelo;267;apto 1102 edf sineide rodrigues;600000.0;Prado;2002;960.0;122.9;0.02699;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-01-15;Bom;Apartamento;0.0;26530;-8.061531;-34.910344;2025;2025;1;2025;23;4882.017900732302;0;High;Large;1
rua gervasio campelo;267;apto 0403 edf sineide rodrigues;435000.0;Prado;2002;960.0;128.26;0.02816;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-01-21;Bom;Apartamento;258000.0;26530;-8.061531;-34.910344;2025;2025;1;2025;23;3391.5484172774054;1;Medium-High;Large;1
rua rodrigues de mendonca;45;apto 0302 edf renoir;320000.0;Prado;2001;840.0;100.48;0.02272;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-02-20;Bom;Apartamento;0.0;59030;-8.060902;-34.910987;2025;2025;2;2025;24;3184.7133757961783;0;Medium-Low;Large;1
rua rodrigues de mendonca;45;apto 0404 edf renoir;320000.0;Prado;2001;840.0;100.48;0.02272;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-01-16;Bom;Apartamento;0.0;59030;-8.060902;-34.910987;2025;2025;1;2025;24;3184.7133757961783;0;Medium-Low;Large;1
rua dr batista de carvalho;53;apto 103 edf madalena prime residence;425000.0;Madalena;2023;1025.47;105.03;0.01889;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-02-12;Bom;Apartamento;280985.25;10430;;;2025;2025;2;2025;2;4046.462915357517;1;Medium-High;Large;0
rua dr batista de carvalho;53;apto 1002 edf madalena prime residence;520000.0;Madalena;2023;1025.47;113.16;0.01972;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-01-17;Bom;Apartamento;367000.0;10430;;;2025;2025;1;2025;2;4595.263343937788;1;Medium-High;Large;0
rua dr batista de carvalho;53;apto 1503 edf madalena prime residence;565000.0;Madalena;2023;1025.47;113.15;0.01972;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-22;Bom;Apartamento;0.0;10430;;;2025;2025;5;2025;2;4993.371630578878;0;Medium-High;Large;0
rua braulio goncalves;115;apto 603 edf nobiles village;450000.0;Madalena;2013;1508.23;96.88;0.00995;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-01-15;Bom;Apartamento;0.0;12327;;;2025;2025;1;2025;12;4644.921552436003;0;Medium-High;Medium;0
rua braulio goncalves;115;apto 1104 edf nobiles village;450000.0;Madalena;2013;1508.23;97.84;0.01004;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-02-25;Bom;Apartamento;0.0;12327;;;2025;2025;2;2025;12;4599.345870809485;0;Medium-High;Medium;0
rua braulio goncalves;115;apto 1204 edf nobiles village;450000.0;Madalena;2013;1508.23;97.84;0.01004;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-02-25;Bom;Apartamento;0.0;12327;;;2025;2025;2;2025;12;4599.345870809485;0;Medium-High;Medium;0
rua comendador bento aguiar;84;apto 302 edf lucas aguiar;545000.0;Madalena;2005;929.78;215.39;0.04137;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-04-15;Bom;Apartamento;395000.0;11002;-8.058817;-34.906437;2025;2025;4;2025;20;2530.293885510005;1;Medium-High;Extra Large;1
rua heitor maia filho;100;apto 503 edf saint gerard;2050000.0;Madalena;2015;2406.13;286.79;0.0167;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-13;Bom;Apartamento;0.0;28576;-8.057788;-34.902559;2025;2025;5;2025;10;7148.087450747934;0;High;Extra Large;1
av jose goncalves de medeiros;121;apto 0206 edf teles junior;150000.0;Madalena;1963;890.14;62.69;0.04985;Simples;Apartamento <= 4 Pavimentos;RESIDENCIAL;2025-06-03;Bom;Apartamento;0.0;35971;-8.059727;-34.906671;2025;2025;6;2025;62;2392.7261126176422;0;Low;Medium;1
est dos remedios;2216;apto 0041 edf araxa;250000.0;Madalena;1964;1150.0;110.0;0.06461;Simples;Apartamento <= 4 Pavimentos;RESIDENCIAL;2025-05-19;Bom;Apartamento;0.0;57061;-8.060524;-34.907165;2025;2025;5;2025;61;2272.7272727272725;0;Low;Large;1
rua senador fabio de barros;44;apto 0903 edf carla;310807.41;Madalena;1976;1325.52;125.0;0.02083;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-01-28;Bom;Apartamento;0.0;23485;-8.060612;-34.906021;2025;2025;1;2025;49;2486.4592799999996;0;Medium-Low;Large;1
rua senador fabio de barros;44;apto 0401 edf carla;302484.35;Madalena;1976;1325.52;125.0;0.02083;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-04-22;Bom;Apartamento;0.0;23485;-8.060612;-34.906021;2025;2025;4;2025;49;2419.8747999999996;0;Medium-Low;Large;1
rua sen fabio de barros;55;apto 702 edf. polaris;410000.0;Madalena;2021;958.73;94.48;0.0169;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-13;Bom;Apartamento;0.0;23485;;;2025;2025;5;2025;4;4339.542760372566;0;Medium-High;Medium;0
av joaquim ribeiro;1240;SEM COMPLEMENTO;1765676.21;Varzea;1996;194.5;94.5;0.48586;Simples;Casa;RESIDENCIAL;2025-03-10;Regular;Casa;0.0;34797;;;2025;2025;3;2025;29;18684.40433862434;0;High;Medium;0
av joaquim ribeiro;1234;SEM COMPLEMENTO;4751448.47;Caxanga;2012;229.5;6.25;1.0;Simples;Casa;COMERCIAL COM LIXO ORGANICO;2025-03-10;Bom;Casa;0.0;34797;;;2025;2025;3;2025;13;760231.7552;0;High;Small;0
av joaquim ribeiro;740;casa 0013 bloco bh;340000.0;Caxanga;1989;74326.9;75.42;0.00515;Médio;Apartamento <= 4 Pavimentos;RESIDENCIAL;2025-01-20;Bom;Apartamento;0.0;34797;-8.023416;-34.959288;2025;2025;1;2025;36;4508.088040307611;0;Medium-Low;Medium;1
rua professor armando de meira lins;51;SEM COMPLEMENTO;105000.0;Caxanga;2003;400.0;398.0;1.0;Simples;Galpão;COMERCIAL SEM LIXO ORGANICO;2025-02-24;Regular;Galpão;0.0;95150;-8.027219;-34.959156;2025;2025;2;2025;22;263.81909547738695;0;Low;Extra Large;1
rua adelmar lafayette;16;apto 711 bloco c;309900.0;Caxanga;2024;12129.38;69.89;0.00368;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-29;Bom;Apartamento;251422.08;99619;;;2025;2025;5;2025;1;4434.110745457147;1;Medium-Low;Medium;0
rua adelmar lafayette;16;apto 704 bloco a;308700.0;Caxanga;2024;12129.38;69.57;0.00366;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-03-26;Bom;Apartamento;246960.0;99619;;;2025;2025;3;2025;1;4437.2574385511;1;Medium-Low;Medium;0
rua adelmar lafayette;16;apto 03 bloco b;285000.0;Caxanga;2024;12129.38;69.57;0.00366;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-03-26;Bom;Apartamento;207504.04;99619;;;2025;2025;3;2025;1;4096.593359206555;1;Medium-Low;Medium;0
rua adelmar lafayette;16;apto 308 bloco b;302000.0;Caxanga;2024;12129.38;69.89;0.00368;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-04-03;Bom;Apartamento;241600.0;99619;;;2025;2025;4;2025;1;4321.075976534555;1;Medium-Low;Medium;0
rua adelmar lafayette;16;apto 309 bloco b;298100.0;Caxanga;2024;12129.38;69.57;0.00366;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-04-01;Bom;Apartamento;238480.0;99619;;;2025;2025;4;2025;1;4284.89291361219;1;Medium-Low;Medium;0
rua adelmar lafayette;16;apto 507 bloco b;307100.0;Caxanga;2024;12129.38;69.89;0.00368;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-04-01;Bom;Apartamento;237654.4;99619;;;2025;2025;4;2025;1;4394.047789383317;1;Medium-Low;Medium;0
rua adelmar lafayette;16;apto 608 bloco b;307100.0;Caxanga;2024;12129.38;69.89;0.00368;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-04-01;Bom;Apartamento;241841.9;99619;;;2025;2025;4;2025;1;4394.047789383317;1;Medium-Low;Medium;0
rua adelmar lafayette;16;apto 02 bloco a;285000.0;Caxanga;2024;12129.38;69.89;0.00368;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-21;Bom;Apartamento;224765.88;99619;;;2025;2025;5;2025;1;4077.836600372013;1;Medium-Low;Medium;0
rua adelmar lafayette;16;apto 209 bloco a;295000.0;Caxanga;2024;12129.38;69.89;0.00368;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-22;Bom;Apartamento;232611.91;99619;;;2025;2025;5;2025;1;4220.918586349979;1;Medium-Low;Medium;0
rua adelmar lafayette;16;apto 606 bloco a;307100.0;Caxanga;2024;12129.38;69.89;0.00368;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-20;Bom;Apartamento;224845.81;99619;;;2025;2025;5;2025;1;4394.047789383317;1;Medium-Low;Medium;0
rua adelmar lafayette;16;apto 101 bloco b;295000.0;Caxanga;2024;12129.38;69.89;0.00368;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-19;Bom;Apartamento;174000.0;99619;;;2025;2025;5;2025;1;4220.918586349979;1;Medium-Low;Medium;0
rua adelmar lafayette;16;apto 409 bloco a;302000.0;Caxanga;2024;12129.38;69.89;0.00368;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-04-15;Bom;Apartamento;241600.0;99619;;;2025;2025;4;2025;1;4321.075976534555;1;Medium-Low;Medium;0
rua adelmar lafayette;16;apto 109 bloco b;295000.0;Caxanga;2024;12129.38;69.57;0.00366;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-22;Bom;Apartamento;236000.0;99619;;;2025;2025;5;2025;1;4240.333477073452;1;Medium-Low;Medium;0
rua adelmar lafayette;16;apto 12 bloco c;285000.0;Caxanga;2024;12129.38;69.89;0.00368;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-22;Bom;Apartamento;256500.0;99619;;;2025;2025;5;2025;1;4077.836600372013;1;Medium-Low;Medium;0
rua adelmar lafayette;16;apto 609 bloco c;303300.0;Caxanga;2024;12129.38;69.57;0.00367;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-22;Bom;Apartamento;242640.0;99619;;;2025;2025;5;2025;1;4359.637774902976;1;Medium-Low;Medium;0
rua adelmar lafayette;16;apto 10 bloco a;295000.0;Caxanga;2024;12129.38;69.89;0.00368;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-01-08;Bom;Apartamento;228000.0;99619;;;2025;2025;1;2025;1;4220.918586349979;1;Medium-Low;Medium;0
rua adelmar lafayette;16;apto 210 bloco a;305000.0;Caxanga;2024;12129.38;69.89;0.00368;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-01-09;Bom;Apartamento;172000.0;99619;;;2025;2025;1;2025;1;4364.000572327944;1;Medium-Low;Medium;0
rua adelmar lafayette;16;apto 408 bloco a;320000.0;Caxanga;2024;12129.38;69.89;0.00368;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-01-08;Bom;Apartamento;271800.0;99619;;;2025;2025;1;2025;1;4578.6235512948915;1;Medium-Low;Medium;0
rua adelmar lafayette;16;apto 410 bloco a;312000.0;Caxanga;2024;12129.38;69.89;0.00368;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-01-09;Bom;Apartamento;238905.18;99619;;;2025;2025;1;2025;1;4464.15796251252;1;Medium-Low;Medium;0
rua adelmar lafayette;16;apto 504 bloco a;329000.0;Caxanga;2024;12129.38;69.57;0.00366;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-01-09;Bom;Apartamento;244800.0;99619;;;2025;2025;1;2025;1;4729.0498778209;1;Medium-Low;Medium;0
rua adelmar lafayette;16;apto 508 bloco a;320000.0;Caxanga;2024;12129.38;69.89;0.00368;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-01-08;Bom;Apartamento;245680.0;99619;;;2025;2025;1;2025;1;4578.6235512948915;1;Medium-Low;Medium;0
rua adelmar lafayette;16;apto 509 bloco a;325000.0;Caxanga;2024;12129.38;69.89;0.00368;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-01-08;Bom;Apartamento;245680.0;99619;;;2025;2025;1;2025;1;4650.164544283874;1;Medium-Low;Medium;0
rua adelmar lafayette;16;apto 610 bloco a;329000.0;Caxanga;2024;12129.38;69.89;0.00368;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-01-09;Bom;Apartamento;189869.1;99619;;;2025;2025;1;2025;1;4707.39733867506;1;Medium-Low;Medium;0
rua adelmar lafayette;16;apto 706 bloco a;334000.0;Caxanga;2024;12129.38;69.89;0.00368;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-01-09;Bom;Apartamento;247920.0;99619;;;2025;2025;1;2025;1;4778.938331664043;1;Medium-Low;Medium;0
rua adelmar lafayette;16;apto 710 bloco a;334000.0;Caxanga;2024;12129.38;69.89;0.00368;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-01-09;Bom;Apartamento;247920.0;99619;;;2025;2025;1;2025;1;4778.938331664043;1;Medium-Low;Medium;0
rua adelmar lafayette;16;apto 02 bloco b;305000.0;Caxanga;2024;12129.38;69.89;0.00368;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-01-08;Bom;Apartamento;202768.5;99619;;;2025;2025;1;2025;1;4364.000572327944;1;Medium-Low;Medium;0
rua adelmar lafayette;16;apto 05 bloco b;295000.0;Caxanga;2024;12129.38;69.89;0.00368;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-01-08;Bom;Apartamento;171156.0;99619;;;2025;2025;1;2025;1;4220.918586349979;1;Medium-Low;Medium;0
