logradouro;numero;complemento;valor_avaliacao;bairro;ano_construcao;area_terreno;area_construida;fracao_ideal;padrao_acabamento;tipo_construcao;tipo_ocupacao;data_transacao;estado_conservacao;tipo_imovel;valores_financiados_sfh;cod_logradouro;latitude;longitude;ano;year;mes_transacao;ano_transacao;idade_imovel;valor_por_m2;tem_financiamento_sfh;categoria_valor;categoria_area;tem_coordenadas
rua floriano francisco de oliveira;111;apto 1902 edf living tower andrade bezerra;547689.94;Torre;2019;3197.1;104.43;0.00514;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-01-06;Bom;Apartamento;0.0;24830;;;2023;2023;1;2023;4;5244.56516326726;0;Medium-High;Large;0
rua floriano francisco de oliveira;111;apto 2001 edf living tower andrade bezerra;862962.13;Torre;2019;3197.1;177.95;0.00837;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-07-12;Bom;Apartamento;0.0;24830;;;2023;2023;7;2023;4;4849.464062939028;0;High;Large;0
rua floriano francisco de oliveira;111;apto 2104 edf living tower andrade bezerra;865519.96;Torre;2019;3197.1;177.95;0.00837;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-11-07;Bom;Apartamento;0.0;24830;;;2023;2023;11;2023;4;4863.837932003372;0;High;Large;0
rua floriano francisco de oliveira;111;apto 2502 edf living tower andrade bezerra;575000.0;Torre;2019;3197.1;104.43;0.00514;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-07-24;Bom;Apartamento;0.0;24830;;;2023;2023;7;2023;4;5506.080628171981;0;Medium-High;Large;0
rua laura campelo;131;apto 502 edf lucinda vilaca;332398.83;Torre;2010;1047.5;107.38;0.01672;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-04-05;Bom;Apartamento;0.0;38180;-8.045678;-34.912314;2023;2023;4;2023;13;3095.537623393556;0;Medium-Low;Large;1
rua laura campelo;131;apto 901 edf lucinda vilaca;440000.0;Torre;2010;1047.5;107.38;0.01672;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-11-11;Bom;Apartamento;352000.0;38180;-8.045678;-34.912314;2023;2023;11;2023;13;4097.597317936301;1;Medium-High;Large;1
rua laura campelo;131;apto 904 edf lucinda vilaca;380000.0;Torre;2010;1047.5;106.62;0.0166;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-07-17;Bom;Apartamento;278372.78;38180;-8.045678;-34.912314;2023;2023;7;2023;13;3564.0592759332208;1;Medium-High;Large;1
rua horacio cahu;52;apto 302 edf. engenho torre;360000.0;Torre;2015;895.63;104.92;0.02346;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-10-03;Bom;Apartamento;0.0;29246;;;2023;2023;10;2023;8;3431.185665268776;0;Medium-Low;Large;0
rua horacio cahu;52;apto 301 edf. engenho torre;340000.0;Torre;2015;895.63;102.4;0.02289;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-06-29;Bom;Apartamento;0.0;29246;;;2023;2023;6;2023;8;3320.3125;0;Medium-Low;Large;0
rua jose de holanda;827;apto 1302 edf torre prince;450000.0;Torre;2016;2138.42;107.9;0.00982;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-07-10;Bom;Apartamento;0.0;36056;-8.045545;-34.911566;2023;2023;7;2023;7;4170.528266913809;0;Medium-High;Large;1
rua jose de holanda;827;apto 2402 edf torre prince;450000.0;Torre;2016;2138.42;107.9;0.00982;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-09-20;Bom;Apartamento;0.0;36056;-8.045545;-34.911566;2023;2023;9;2023;7;4170.528266913809;0;Medium-High;Large;1
rua jose de holanda;827;apto 603 edf torre prince;327168.63;Torre;2016;2138.42;88.15;0.00802;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-04-13;Bom;Apartamento;0.0;36056;-8.045545;-34.911566;2023;2023;4;2023;7;3711.4989222915483;0;Medium-Low;Medium;1
rua jose de holanda;827;apto 1702 edf torre prince;432985.65;Torre;2016;2138.42;107.9;0.00982;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-08-08;Bom;Apartamento;0.0;36056;-8.045545;-34.911566;2023;2023;8;2023;7;4012.841983317887;0;Medium-High;Large;1
rua pio ix;249;apto 1501 edf. morada pio ix;395000.0;Torre;2015;1406.91;106.9;0.0128;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-09-25;Bom;Apartamento;290000.0;46485;-8.046265;-34.91116;2023;2023;9;2023;8;3695.042095416277;1;Medium-High;Large;1
rua pio ix;249;apto 304 edf. morada pio ix;380000.0;Torre;2015;1406.91;102.4;0.01219;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-03-08;Bom;Apartamento;0.0;46485;-8.046265;-34.91116;2023;2023;3;2023;8;3710.9375;0;Medium-High;Large;1
rua conde de iraja;870;SEM COMPLEMENTO;4550000.0;Torre;1939;1725.35;413.28;1.0;Médio;Casa;RESIDENCIAL;2023-02-02;Bom;Casa;0.0;30600;-8.046129;-34.911514;2023;2023;2;2023;84;11009.485094850948;0;High;Extra Large;1
rua laura campelo;130;apto 202 edf alfredo farias;510000.0;Torre;2012;744.75;161.08;0.03333;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-12-26;Bom;Apartamento;0.0;38180;-8.04557;-34.911965;2023;2023;12;2023;11;3166.128631735783;0;Medium-High;Large;1
rua horacio cahu;61;apto 502 edf. engenho capibaribe;406865.43;Torre;2018;1255.65;128.64;0.02472;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-08-22;Bom;Apartamento;0.0;29246;;;2023;2023;8;2023;5;3162.8220615671644;0;Medium-High;Large;0
rua horacio cahu;61;apto 502 edf. engenho capibaribe;406865.43;Torre;2018;1255.65;128.64;0.02472;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-08-18;Bom;Apartamento;0.0;29246;;;2023;2023;8;2023;5;3162.8220615671644;0;Medium-High;Large;0
rua horacio cahu;61;apto 604 edf. engenho capibaribe;337989.18;Torre;2018;1255.65;102.11;0.02053;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-04-14;Bom;Apartamento;248000.0;29246;;;2023;2023;4;2023;5;3310.0497502693174;1;Medium-Low;Large;0
rua horacio cahu;61;apto 704 edf. engenho capibaribe;375000.0;Torre;2018;1255.65;102.11;0.02053;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-09-05;Bom;Apartamento;0.0;29246;;;2023;2023;9;2023;5;3672.5100381941043;0;Medium-High;Large;0
rua horacio cahu;61;apto 1102 edf. engenho capibaribe;421141.74;Torre;2018;1255.65;128.64;0.02472;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-02-06;Bom;Apartamento;320000.0;29246;;;2023;2023;2;2023;5;3273.8008395522393;1;Medium-High;Large;0
rua horacio cahu;61;apto 1104 edf. engenho capibaribe;391333.97;Torre;2018;1255.65;115.67;0.02192;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-08-17;Bom;Apartamento;0.0;29246;;;2023;2023;8;2023;5;3383.1933085501855;0;Medium-High;Large;0
rua horacio cahu;61;apto 401 edf. engenho capibaribe;404533.55;Torre;2018;1255.65;128.64;0.02472;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-12-13;Bom;Apartamento;235000.0;29246;;;2023;2023;12;2023;5;3144.694884950249;1;Medium-High;Large;0
rua horacio cahu;61;apto 803 edf. engenho capibaribe;341897.0;Torre;2018;1255.65;102.11;0.02053;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-12-06;Bom;Apartamento;160000.0;29246;;;2023;2023;12;2023;5;3348.3204387425326;1;Medium-Low;Large;0
rua padre jose regueira;79;SEM COMPLEMENTO;504000.01;Torre;1982;190.0;143.68;1.0;Simples;Casa;RESIDENCIAL;2023-06-29;Bom;Casa;384000.0;36579;-8.047525;-34.913482;2023;2023;6;2023;41;3507.795169821826;1;Medium-High;Large;1
rua conde de iraja;1015;apto 104 edf praca das petunias;260000.0;Torre;2009;791.57;87.06;0.01971;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-09-21;Bom;Apartamento;204000.0;30600;-8.046925;-34.912754;2023;2023;9;2023;14;2986.4461291063635;1;Medium-Low;Medium;1
rua conde de iraja;1015;apto 403 edf praca das petunias;279254.48;Torre;2009;791.57;93.09;0.02108;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-07-21;Bom;Apartamento;0.0;30600;-8.046925;-34.912754;2023;2023;7;2023;14;2999.833279621871;0;Medium-Low;Medium;1
rua conde de iraja;1015;apto 603 edf praca das petunias;282303.02;Torre;2009;791.57;93.09;0.02108;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-05-10;Bom;Apartamento;0.0;30600;-8.046925;-34.912754;2023;2023;5;2023;14;3032.5815877108175;0;Medium-Low;Medium;1
rua conde de iraja;1015;apto 1003 edf praca das petunias;303164.66;Torre;2009;791.57;93.09;0.02108;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-01-26;Bom;Apartamento;0.0;30600;-8.046925;-34.912754;2023;2023;1;2023;14;3256.6834246428184;0;Medium-Low;Medium;1
rua jose de holanda;715;apto 0102;131752.99;Torre;2004;288.0;42.46;0.16666;Simples;Apartamento <= 4 Pavimentos;RESIDENCIAL;2023-09-13;Bom;Apartamento;0.0;36056;-8.045396;-34.91075;2023;2023;9;2023;19;3102.990814884597;0;Low;Small;1
rua real da torre;1275;apto 502 edf. edésio pessoa;865000.0;Torre;2015;1656.81;169.04;0.01851;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-05-29;Bom;Apartamento;447512.46;56839;-8.046006;-34.910011;2023;2023;5;2023;8;5117.132039753905;1;High;Large;1
rua real da torre;1275;apto 1601 edf. edésio pessoa;872000.0;Torre;2015;1656.81;169.04;0.01851;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-03-23;Bom;Apartamento;299962.65;56839;-8.046006;-34.910011;2023;2023;3;2023;8;5158.542356838619;1;High;Large;1
rua real da torre;1275;apto 1102 edf. edésio pessoa;900000.0;Torre;2015;1656.81;169.04;0.01851;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-03-28;Bom;Apartamento;720000.0;56839;-8.046006;-34.910011;2023;2023;3;2023;8;5324.183625177473;1;High;Large;1
rua conde de iraja;782;apto 0303 edf maria silvia;275000.0;Torre;1964;692.5;81.0;0.08333;Simples;Apartamento <= 4 Pavimentos;RESIDENCIAL;2023-05-23;Bom;Apartamento;220000.0;30600;-8.046215;-34.91077;2023;2023;5;2023;59;3395.061728395062;1;Medium-Low;Medium;1
rua conselheiro theodoro;213;apto 803 edf vila luiza;242368.26;Zumbi;2024;694.75;86.87;0.02843;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-06-21;Bom;Apartamento;0.0;60801;-8.049952;-34.915157;2023;2023;6;2023;-1;2790.011050995741;0;Low;Medium;1
rua conselheiro theodoro;213;apto 902 edf vila luiza;237490.31;Zumbi;2024;694.75;83.88;0.02738;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-07-10;Bom;Apartamento;0.0;60801;-8.049952;-34.915157;2023;2023;7;2023;-1;2831.3103242727707;0;Low;Medium;1
rua conselheiro theodoro;213;apto 202 edf vila luiza;221143.75;Zumbi;2024;694.75;86.87;0.02843;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-04-12;Bom;Apartamento;0.0;60801;-8.049952;-34.915157;2023;2023;4;2023;-1;2545.686082652239;0;Low;Medium;1
rua conselheiro theodoro;213;apto 602 edf vila luiza;239598.03;Zumbi;2024;694.75;86.87;0.02843;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-06-07;Bom;Apartamento;0.0;60801;-8.049952;-34.915157;2023;2023;6;2023;-1;2758.121676067687;0;Low;Medium;1
rua conselheiro theodoro;213;apto 601 edf vila luiza;237809.07;Zumbi;2024;694.75;86.0;0.02812;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-05-04;Bom;Apartamento;0.0;60801;-8.049952;-34.915157;2023;2023;5;2023;-1;2765.2217441860466;0;Low;Medium;1
rua conselheiro theodoro;213;apto 604 edf vila luiza;227812.29;Zumbi;2024;694.75;81.18;0.02643;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-03-16;Bom;Apartamento;0.0;60801;-8.049952;-34.915157;2023;2023;3;2023;-1;2806.261271249076;0;Low;Medium;1
rua conselheiro theodoro;213;apto 704 edf vila luiza;229125.49;Zumbi;2024;694.75;81.18;0.02643;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-03-31;Bom;Apartamento;0.0;60801;-8.049952;-34.915157;2023;2023;3;2023;-1;2822.4376693766935;0;Low;Medium;1
rua conselheiro theodoro;213;apto 801 edf vila luiza;240558.61;Zumbi;2024;694.75;86.0;0.02812;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-04-03;Bom;Apartamento;0.0;60801;-8.049952;-34.915157;2023;2023;4;2023;-1;2797.1931395348834;0;Low;Medium;1
rua conselheiro theodoro;213;apto 802 edf vila luiza;242368.26;Zumbi;2024;694.75;86.87;0.02843;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-06-20;Bom;Apartamento;0.0;60801;-8.049952;-34.915157;2023;2023;6;2023;-1;2790.011050995741;0;Low;Medium;1
rua conselheiro theodoro;213;apto 901 edf vila luiza;375000.0;Zumbi;2024;694.75;85.06;0.0278;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-04-03;Bom;Apartamento;0.0;60801;-8.049952;-34.915157;2023;2023;4;2023;-1;4408.6527157300725;0;Medium-High;Medium;1
rua conselheiro theodoro;213;apto 904 edf vila luiza;240000.0;Zumbi;2024;694.75;80.27;0.02613;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-03-31;Bom;Apartamento;0.0;60801;-8.049952;-34.915157;2023;2023;3;2023;-1;2989.909056932852;0;Low;Medium;1
rua conselheiro theodoro;213;apto 703 edf vila luiza;240979.16;Zumbi;2024;694.75;86.87;0.02843;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-08-15;Bom;Apartamento;0.0;60801;-8.049952;-34.915157;2023;2023;8;2023;-1;2774.0204903879358;0;Low;Medium;1
rua conselheiro theodoro;213;apto 701 edf vila luiza;239179.89;Zumbi;2024;694.75;86.0;0.02812;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-03-31;Bom;Apartamento;0.0;60801;-8.049952;-34.915157;2023;2023;3;2023;-1;2781.161511627907;0;Low;Medium;1
rua padre landim;292;apto 0501 edf maria faria;450000.0;Madalena;1991;1766.1;148.0;0.02394;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-08-22;Bom;Apartamento;0.0;38075;-8.048456;-34.912768;2023;2023;8;2023;32;3040.5405405405404;0;Medium-High;Large;1
rua padre landim;302;apto 0602 edf thais dias;547000.0;Madalena;2003;3275.49;192.21;0.01653;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-01-13;Bom;Apartamento;207000.0;38075;-8.048755;-34.912745;2023;2023;1;2023;20;2845.845689610322;1;Medium-High;Large;1
rua padre landim;302;apto 1302 edf thais dias;530000.0;Madalena;2003;3275.49;192.21;0.01653;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-11-30;Bom;Apartamento;220000.0;38075;-8.048755;-34.912745;2023;2023;11;2023;20;2757.4007595858693;1;Medium-High;Large;1
rua padre landim;312;apto 0301 edf regina dias;420000.0;Madalena;1997;1639.29;158.52;0.02521;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-06-01;Bom;Apartamento;0.0;38075;-8.049048;-34.912726;2023;2023;6;2023;26;2649.5079485238452;0;Medium-High;Large;1
rua padre landim;312;apto 1001 edf regina dias;460000.0;Madalena;1997;1639.29;158.52;0.02521;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-12-05;Bom;Apartamento;235000.0;38075;-8.049048;-34.912726;2023;2023;12;2023;26;2901.8420388594495;1;Medium-High;Large;1
rua jaguaribe;75;apto 0104 edf san vitório;285000.0;Madalena;2004;931.5;98.16;0.03584;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-01-16;Bom;Apartamento;140000.0;32379;-8.048778;-34.913451;2023;2023;1;2023;19;2903.4229828850857;1;Medium-Low;Medium;1
rua jaguaribe;75;apto 0102 edf san vitório;250082.61;Madalena;2004;931.5;96.38;0.03519;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-03-17;Bom;Apartamento;0.0;32379;-8.048778;-34.913451;2023;2023;3;2023;19;2594.756277235941;0;Medium-Low;Medium;1
rua jaguaribe;75;apto 0304 edf san vitório;258881.97;Madalena;2004;931.5;98.16;0.03584;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-11-03;Bom;Apartamento;0.0;32379;-8.048778;-34.913451;2023;2023;11;2023;19;2637.346882640587;0;Medium-Low;Medium;1
rua jaguaribe;75;apto 0404 edf san vitório;260291.2;Madalena;2004;931.5;98.16;0.03584;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-07-04;Bom;Apartamento;140000.0;32379;-8.048778;-34.913451;2023;2023;7;2023;19;2651.7033414832927;1;Medium-Low;Medium;1
rua jaguaribe;75;apto 0503 edf san vitório;330000.0;Madalena;2004;931.5;98.16;0.03584;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-11-07;Bom;Apartamento;259000.0;32379;-8.048778;-34.913451;2023;2023;11;2023;19;3361.8581907090465;1;Medium-Low;Medium;1
rua jaguaribe;41;apto 0103 edf rio sena;214352.92;Madalena;1990;640.0;101.75;0.08117;Médio;Apartamento <= 4 Pavimentos;RESIDENCIAL;2023-03-15;Bom;Apartamento;120000.0;32379;-8.048426;-34.913294;2023;2023;3;2023;33;2106.6626044226045;1;Low;Large;1
rua jaguaribe;41;apto 0103 edf rio sena;214352.92;Madalena;1990;640.0;101.75;0.08117;Médio;Apartamento <= 4 Pavimentos;RESIDENCIAL;2023-02-01;Bom;Apartamento;128000.0;32379;-8.048426;-34.913294;2023;2023;2;2023;33;2106.6626044226045;1;Low;Large;1
rua dom manoel da costa;501;SEM COMPLEMENTO;365000.0;Madalena;1971;250.0;87.0;1.0;Simples;Casa;RESIDENCIAL;2023-08-28;Bom;Casa;0.0;72656;-8.048264;-34.913657;2023;2023;8;2023;52;4195.402298850575;0;Medium-Low;Medium;1
rua dom manoel da costa;497;SEM COMPLEMENTO;314000.0;Madalena;1946;0.0;87.0;1.0;Simples;Casa;RESIDENCIAL;2023-08-28;Bom;Casa;0.0;72656;-8.048238;-34.913584;2023;2023;8;2023;77;3609.1954022988507;0;Medium-Low;Medium;1
rua visconde do uruguai;550;apto 0201;190000.0;Madalena;1981;418.0;116.9;0.16666;Simples;Apartamento <= 4 Pavimentos;RESIDENCIAL;2023-10-31;Bom;Apartamento;160000.0;62480;-8.048584;-34.914063;2023;2023;10;2023;42;1625.3207869974335;1;Low;Large;1
rua vitoriano palhares;218;apto 1301 edf ipojuca colonial;365000.0;Torre;2005;1553.34;89.34;0.01724;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-08-25;Bom;Apartamento;0.0;65323;-8.043573;-34.909903;2023;2023;8;2023;18;4085.516006268189;0;Medium-Low;Medium;1
rua vitoriano palhares;218;apto 901 edf ipojuca colonial;350000.0;Torre;2005;1553.34;89.34;0.01724;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-08-15;Bom;Apartamento;0.0;65323;-8.043573;-34.909903;2023;2023;8;2023;18;3917.6180882023727;0;Medium-Low;Medium;1
rua vitoriano palhares;218;apto 1203 edf ipojuca colonial;365000.0;Torre;2005;1553.34;89.34;0.01724;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-08-22;Bom;Apartamento;292000.0;65323;-8.043573;-34.909903;2023;2023;8;2023;18;4085.516006268189;1;Medium-Low;Medium;1
rua vitoriano palhares;218;apto 1402 edf ipojuca colonial;350000.0;Torre;2005;1553.34;89.34;0.01724;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-07-25;Bom;Apartamento;0.0;65323;-8.043573;-34.909903;2023;2023;7;2023;18;3917.6180882023727;0;Medium-Low;Medium;1
rua vitoriano palhares;218;apto 1402 edf ipojuca colonial;350000.0;Torre;2005;1553.34;89.34;0.01724;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-03-28;Bom;Apartamento;0.0;65323;-8.043573;-34.909903;2023;2023;3;2023;18;3917.6180882023727;0;Medium-Low;Medium;1
rua vitoriano palhares;250;apto 204 edf itambe colonial;365000.0;Torre;2005;1740.02;87.57;0.01515;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-03-23;Bom;Apartamento;0.0;65323;-8.043603;-34.910255;2023;2023;3;2023;18;4168.094096151651;0;Medium-Low;Medium;1
rua professor trajano de mendonca;320;apto 0606 edf chateau conde de foucauld;240000.0;Torre;1986;1750.0;75.53;0.01111;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-11-27;Bom;Apartamento;110000.0;61344;-8.043145;-34.909082;2023;2023;11;2023;37;3177.545346220045;1;Low;Medium;1
rua professor trajano de mendonca;320;apto 0904 edf chateau conde de foucauld;250000.0;Torre;1986;1750.0;75.54;0.01111;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-10-03;Bom;Apartamento;0.0;61344;-8.043145;-34.909082;2023;2023;10;2023;37;3309.504898067249;0;Medium-Low;Medium;1
rua professor trajano de mendonca;320;apto 1003 edf chateau conde de foucauld;255000.0;Torre;1986;1750.0;75.54;0.01111;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-12-06;Bom;Apartamento;0.0;61344;-8.043145;-34.909082;2023;2023;12;2023;37;3375.694996028594;0;Medium-Low;Medium;1
rua jose de holanda;510;apto 901 bloco b;420000.0;Torre;2005;3668.26;100.05;0.00595;Superior;Apartamento > 4 Pavimentos;COMERCIAL COM LIXO ORGANICO;2023-02-15;Bom;Apartamento;310000.0;36056;-8.044586;-34.90906;2023;2023;2;2023;18;4197.901049475263;1;Medium-High;Large;1
rua jose de holanda;510;apto 1002 bloco b;420000.0;Torre;2005;3668.26;100.05;0.00595;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-10-17;Bom;Apartamento;0.0;36056;-8.044586;-34.90906;2023;2023;10;2023;18;4197.901049475263;0;Medium-High;Large;1
rua jose de holanda;510;apto 1501 bloco b;395000.0;Torre;2005;3668.26;100.05;0.00595;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-10-02;Bom;Apartamento;0.0;36056;-8.044586;-34.90906;2023;2023;10;2023;18;3948.025987006497;0;Medium-High;Large;1
rua jose de holanda;510;apto 1403 bloco b;420000.0;Torre;2005;3668.26;100.05;0.00595;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-02-17;Bom;Apartamento;0.0;36056;-8.044586;-34.90906;2023;2023;2;2023;18;4197.901049475263;0;Medium-High;Large;1
rua jose de holanda;510;apto 903 bloco b;400000.0;Torre;2005;3668.26;100.05;0.00595;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-12-14;Bom;Apartamento;0.0;36056;-8.044586;-34.90906;2023;2023;12;2023;18;3998.00099950025;0;Medium-High;Large;1
rua jose de holanda;510;apto 202 bloco a;410000.0;Torre;2005;3668.26;100.05;0.00595;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-10-03;Bom;Apartamento;0.0;36056;-8.044586;-34.90906;2023;2023;10;2023;18;4097.9510244877565;0;Medium-High;Large;1
rua jose de holanda;580;apto 0701 edf via brescia;500000.0;Torre;2003;2158.45;116.16;0.01192;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-06-07;Bom;Apartamento;372000.0;36056;-8.044699;-34.909486;2023;2023;6;2023;20;4304.407713498623;1;Medium-High;Large;1
rua jose de holanda;580;apto 1503 edf via brescia;500000.0;Torre;2003;2158.45;115.79;0.01188;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-03-15;Bom;Apartamento;0.0;36056;-8.044699;-34.909486;2023;2023;3;2023;20;4318.162190171863;0;Medium-High;Large;1
rua jose de holanda;580;apto 1702 edf via brescia;510000.0;Torre;2003;2158.45;115.79;0.01188;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-02-28;Bom;Apartamento;400000.0;36056;-8.044699;-34.909486;2023;2023;2;2023;20;4404.5254339753;1;Medium-High;Large;1
rua vitoriano palhares;255;apto 0701 edf morada imperial;466001.49;Torre;2004;674.85;155.81;0.03789;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-09-22;Bom;Apartamento;0.0;65323;-8.043981;-34.910142;2023;2023;9;2023;19;2990.831718118221;0;Medium-High;Large;1
rua real da torre;1448;apto 1102 edf montgenevre;388706.93;Torre;2008;1228.98;116.14;0.01464;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-08-22;Bom;Apartamento;0.0;56839;-8.044329;-34.909909;2023;2023;8;2023;15;3346.882469433442;0;Medium-High;Large;1
rua real da torre;1448;apto 1601 edf montgenevre;402156.07;Torre;2008;1228.98;117.09;0.01476;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-11-10;Bom;Apartamento;192500.0;56839;-8.044329;-34.909909;2023;2023;11;2023;15;3434.589375693911;1;Medium-High;Large;1
rua dos operarios;321;apto 602 edf canopus;295000.0;Torre;2010;973.95;81.48;0.01341;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-05-24;Bom;Apartamento;0.0;47627;-8.044208;-34.907339;2023;2023;5;2023;13;3620.5203730976923;0;Medium-Low;Medium;1
rua dos operarios;321;apto 605 edf canopus;280083.05;Torre;2010;973.95;79.91;0.01315;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-04-04;Bom;Apartamento;0.0;47627;-8.044208;-34.907339;2023;2023;4;2023;13;3504.981228882493;0;Medium-Low;Medium;1
rua dos operarios;321;apto 1102 edf canopus;292551.14;Torre;2010;973.95;81.48;0.01341;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-02-23;Bom;Apartamento;0.0;47627;-8.044208;-34.907339;2023;2023;2;2023;13;3590.4656357388317;0;Medium-Low;Medium;1
rua dos operarios;321;apto 1103 edf canopus;294911.33;Torre;2010;973.95;82.26;0.01353;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-07-25;Bom;Apartamento;0.0;47627;-8.044208;-34.907339;2023;2023;7;2023;13;3585.1122052030146;0;Medium-Low;Medium;1
rua dos operarios;321;apto 1201 edf canopus;350000.0;Torre;2010;973.95;79.91;0.01315;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-01-19;Bom;Apartamento;297500.0;47627;-8.044208;-34.907339;2023;2023;1;2023;13;4379.927418345639;1;Medium-Low;Medium;1
rua dos operarios;321;apto 1304 edf canopus;282831.05;Torre;2010;973.95;81.48;0.01341;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-01-23;Bom;Apartamento;0.0;47627;-8.044208;-34.907339;2023;2023;1;2023;13;3471.1714531173293;0;Medium-Low;Medium;1
rua dos operarios;321;apto 1405 edf canopus;292515.14;Torre;2010;973.95;79.91;0.01315;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-06-12;Bom;Apartamento;0.0;47627;-8.044208;-34.907339;2023;2023;6;2023;13;3660.5573770491806;0;Medium-Low;Medium;1
